# Shadow tomography log started 2019-12-30 23:51:32
# Dimension = 2
# True state = (-0.30738525  0.10128641 -0.25510160  0.91114134)
# N        C              re0         im0         re1         im1
  661236358 95768   0.70710677 -0.00000000 -0.00000000  0.70710677
  661405055 168697  0.00000000  0.00000000  1.00000000  0.00000000
  661417963 12908   0.70710677 -0.00000000 -0.70710677 -0.00000000
  661478970 61007   1.00000000  0.00000000  0.00000000  0.00000000
  661491693 12723   0.70710677  0.00000000 -0.70710677  0.00000000
  661552458 60765   1.00000000  0.00000000  0.00000000  0.00000000
  661647077 94619   0.70710677  0.00000000  0.00000000  0.70710677
  661741273 94196   0.70710677 -0.00000000 -0.00000000  0.70710677
  661907895 166622  0.00000000  0.00000000  1.00000000  0.00000000
  661920507 12612   0.70710677 -0.00000000 -0.70710677 -0.00000000
  662135103 214596  0.70710677  0.00000000  0.70710677  0.00000000
  662302363 167260  0.00000000  0.00000000  1.00000000  0.00000000
  662396989 94626   0.70710677  0.00000000 -0.00000000 -0.70710677
  662613167 216178  0.70710677  0.00000000  0.70710677  0.00000000
  662828643 215476  0.70710677  0.00000000  0.70710677  0.00000000
  662924121 95478   0.70710677  0.00000000  0.00000000 -0.70710677
  663093755 169634  0.00000000  0.00000000  1.00000000  0.00000000
  663190523 96768   0.70710677  0.00000000  0.00000000 -0.70710677
  663285557 95034   0.70710677  0.00000000  0.00000000  0.70710677
  663298777 13220   0.70710677  0.00000000 -0.70710677  0.00000000
  663359624 60847   1.00000000  0.00000000  0.00000000  0.00000000
  663455150 95526   0.70710677  0.00000000  0.00000000  0.70710677
  663516787 61637   1.00000000  0.00000000  0.00000000  0.00000000
  663734750 217963  0.70710677  0.00000000  0.70710677  0.00000000
  663795327 60577   1.00000000  0.00000000  0.00000000  0.00000000
  664011522 216195  0.70710677  0.00000000  0.70710677  0.00000000
  664107893 96371   0.70710677  0.00000000  0.00000000  0.70710677
  664168391 60498   1.00000000  0.00000000  0.00000000  0.00000000
  664181197 12806   0.70710677  0.00000000 -0.70710677  0.00000000
  664242905 61708   1.00000000  0.00000000  0.00000000  0.00000000
  664337857 94952   0.70710677  0.00000000  0.00000000  0.70710677
  664350989 13132   0.70710677 -0.00000000 -0.70710677 -0.00000000
  664363444 12455   0.70710677  0.00000000 -0.70710677  0.00000000
  664579919 216475  0.70710677  0.00000000  0.70710677  0.00000000
  664641558 61639   1.00000000  0.00000000  0.00000000  0.00000000
  664736794 95236   0.70710677  0.00000000 -0.00000000 -0.70710677
  664954304 217510  0.70710677  0.00000000  0.70710677  0.00000000
  665050015 95711   0.70710677  0.00000000  0.00000000 -0.70710677
  665063296 13281   0.70710677 -0.00000000 -0.70710677 -0.00000000
  665281942 218646  0.70710677  0.00000000  0.70710677  0.00000000
  665295248 13306   0.70710677 -0.00000000 -0.70710677 -0.00000000
  665514198 218950  0.70710677  0.00000000  0.70710677  0.00000000
  665609786 95588   0.70710677 -0.00000000 -0.00000000  0.70710677
  665622998 13212   0.70710677 -0.00000000 -0.70710677 -0.00000000
  665636315 13317   0.70710677  0.00000000 -0.70710677  0.00000000
  665732918 96603   0.70710677  0.00000000 -0.00000000 -0.70710677
  665745790 12872   0.70710677 -0.00000000 -0.70710677 -0.00000000
  665913838 168048  0.00000000  0.00000000  1.00000000  0.00000000
  665975005 61167   1.00000000  0.00000000  0.00000000  0.00000000
  665988723 13718   0.70710677  0.00000000 -0.70710677  0.00000000
  666206433 217710  0.70710677  0.00000000  0.70710677  0.00000000
  666266934 60501   1.00000000  0.00000000  0.00000000  0.00000000
  666435515 168581  0.00000000  0.00000000  1.00000000  0.00000000
  666603172 167657  0.00000000  0.00000000  1.00000000  0.00000000
  666823390 220218  0.70710677  0.00000000  0.70710677  0.00000000
  666886609 63219   1.00000000  0.00000000  0.00000000  0.00000000
  667055317 168708  0.00000000  0.00000000  1.00000000  0.00000000
  667069514 14197   0.70710677 -0.00000000 -0.70710677 -0.00000000
  667129602 60088   1.00000000  0.00000000  0.00000000  0.00000000
  667298752 169150  0.00000000  0.00000000  1.00000000  0.00000000
  667467383 168631  0.00000000  0.00000000  1.00000000  0.00000000
  667563524 96141   0.70710677  0.00000000  0.00000000 -0.70710677
  667782884 219360  0.70710677  0.00000000  0.70710677  0.00000000
  667844585 61701   1.00000000  0.00000000  0.00000000  0.00000000
  667905997 61412   1.00000000  0.00000000  0.00000000  0.00000000
  668125152 219155  0.70710677  0.00000000  0.70710677  0.00000000
  668221437 96285   0.70710677 -0.00000000 -0.00000000  0.70710677
  668391048 169611  0.00000000  0.00000000  1.00000000  0.00000000
  668611013 219965  0.70710677  0.00000000  0.70710677  0.00000000
  668672409 61396   1.00000000  0.00000000  0.00000000  0.00000000
  668892879 220470  0.70710677  0.00000000  0.70710677  0.00000000
  669115350 222471  0.70710677  0.00000000  0.70710677  0.00000000
  669176997 61647   1.00000000  0.00000000  0.00000000  0.00000000
  669272306 95309   0.70710677  0.00000000  0.00000000 -0.70710677
  669445374 173068  0.00000000  0.00000000  1.00000000  0.00000000
  669616019 170645  0.00000000  0.00000000  1.00000000  0.00000000
  669712770 96751   0.70710677  0.00000000  0.00000000  0.70710677
  669809241 96471   0.70710677 -0.00000000 -0.00000000  0.70710677
  669869999 60758   1.00000000  0.00000000  0.00000000  0.00000000
  670040802 170803  0.00000000  0.00000000  1.00000000  0.00000000
  670139334 98532   0.70710677  0.00000000  0.00000000 -0.70710677
  670201658 62324   1.00000000  0.00000000  0.00000000  0.00000000
  670297416 95758   0.70710677  0.00000000  0.00000000 -0.70710677
  670393003 95587   0.70710677  0.00000000 -0.00000000 -0.70710677
  670489541 96538   0.70710677 -0.00000000 -0.00000000  0.70710677
  670503776 14235   0.70710677 -0.00000000 -0.70710677 -0.00000000
  670517496 13720   0.70710677 -0.00000000 -0.70710677 -0.00000000
  670530967 13471   0.70710677 -0.00000000 -0.70710677 -0.00000000
  670698736 167769  0.00000000  0.00000000  1.00000000  0.00000000
  670917458 218722  0.70710677  0.00000000  0.70710677  0.00000000
  671086737 169279  0.00000000  0.00000000  1.00000000  0.00000000
  671184187 97450   0.70710677  0.00000000 -0.00000000 -0.70710677
  671401988 217801  0.70710677  0.00000000  0.70710677  0.00000000
  671498417 96429   0.70710677  0.00000000  0.00000000 -0.70710677
  671512340 13923   0.70710677  0.00000000 -0.70710677  0.00000000
  671731830 219490  0.70710677  0.00000000  0.70710677  0.00000000
  671827630 95800   0.70710677 -0.00000000 -0.00000000  0.70710677
  671840617 12987   0.70710677 -0.00000000 -0.70710677 -0.00000000
  672012783 172166  0.00000000  0.00000000  1.00000000  0.00000000
  672186380 173597  0.00000000  0.00000000  1.00000000  0.00000000
  672284217 97837   0.70710677  0.00000000 -0.00000000 -0.70710677
  672345374 61157   1.00000000  0.00000000  0.00000000  0.00000000
  672407254 61880   1.00000000  0.00000000  0.00000000  0.00000000
  672627674 220420  0.70710677  0.00000000  0.70710677  0.00000000
  672798013 170339  0.00000000  0.00000000  1.00000000  0.00000000
  672812091 14078   0.70710677  0.00000000 -0.70710677  0.00000000
  673031084 218993  0.70710677  0.00000000  0.70710677  0.00000000
  673128246 97162   0.70710677 -0.00000000 -0.00000000  0.70710677
  673225502 97256   0.70710677  0.00000000  0.00000000  0.70710677
  673288180 62678   1.00000000  0.00000000  0.00000000  0.00000000
  673507795 219615  0.70710677  0.00000000  0.70710677  0.00000000
  673677953 170158  0.00000000  0.00000000  1.00000000  0.00000000
  673776083 98130   0.70710677  0.00000000  0.00000000 -0.70710677
  673837626 61543   1.00000000  0.00000000  0.00000000  0.00000000
  673851458 13832   0.70710677 -0.00000000 -0.70710677 -0.00000000
  674022027 170569  0.00000000  0.00000000  1.00000000  0.00000000
  674083292 61265   1.00000000  0.00000000  0.00000000  0.00000000
  674180914 97622   0.70710677  0.00000000  0.00000000  0.70710677
  674194493 13579   0.70710677 -0.00000000 -0.70710677 -0.00000000
  674292043 97550   0.70710677  0.00000000  0.00000000 -0.70710677
  674513580 221537  0.70710677  0.00000000  0.70710677  0.00000000
  674611355 97775   0.70710677  0.00000000  0.00000000  0.70710677
  674830231 218876  0.70710677  0.00000000  0.70710677  0.00000000
  674928534 98303   0.70710677  0.00000000  0.00000000  0.70710677
  675150677 222143  0.70710677  0.00000000  0.70710677  0.00000000
  675321649 170972  0.00000000  0.00000000  1.00000000  0.00000000
  675542217 220568  0.70710677  0.00000000  0.70710677  0.00000000
  675763868 221651  0.70710677  0.00000000  0.70710677  0.00000000
  675983709 219841  0.70710677  0.00000000  0.70710677  0.00000000
  676046738 63029   1.00000000  0.00000000  0.00000000  0.00000000
  676143494 96756   0.70710677 -0.00000000 -0.00000000  0.70710677
  676157102 13608   0.70710677 -0.00000000 -0.70710677 -0.00000000
  676376339 219237  0.70710677  0.00000000  0.70710677  0.00000000
  676547558 171219  0.00000000  0.00000000  1.00000000  0.00000000
  676717020 169462  0.00000000  0.00000000  1.00000000  0.00000000
  676935870 218850  0.70710677  0.00000000  0.70710677  0.00000000
  677105402 169532  0.00000000  0.00000000  1.00000000  0.00000000
  677324443 219041  0.70710677  0.00000000  0.70710677  0.00000000
  677420563 96120   0.70710677  0.00000000  0.00000000  0.70710677
  677518179 97616   0.70710677 -0.00000000 -0.00000000  0.70710677
  677738690 220511  0.70710677  0.00000000  0.70710677  0.00000000
  677835350 96660   0.70710677 -0.00000000 -0.00000000  0.70710677
  677849200 13850   0.70710677 -0.00000000 -0.70710677 -0.00000000
  677944868 95668   0.70710677 -0.00000000 -0.00000000  0.70710677
  677959784 14916   0.70710677 -0.00000000 -0.70710677 -0.00000000
  678127655 167871  0.00000000  0.00000000  1.00000000  0.00000000
  678188495 60840   1.00000000  0.00000000  0.00000000  0.00000000
  678202534 14039   0.70710677 -0.00000000 -0.70710677 -0.00000000
  678262787 60253   1.00000000  0.00000000  0.00000000  0.00000000
  678482602 219815  0.70710677  0.00000000  0.70710677  0.00000000
  678703060 220458  0.70710677  0.00000000  0.70710677  0.00000000
  678798609 95549   0.70710677  0.00000000  0.00000000  0.70710677
  679017606 218997  0.70710677  0.00000000  0.70710677  0.00000000
  679031311 13705   0.70710677 -0.00000000 -0.70710677 -0.00000000
  679127517 96206   0.70710677  0.00000000  0.00000000  0.70710677
  679141227 13710   0.70710677  0.00000000 -0.70710677  0.00000000
  679237654 96427   0.70710677  0.00000000 -0.00000000 -0.70710677
  679251933 14279   0.70710677 -0.00000000 -0.70710677 -0.00000000
  679470070 218137  0.70710677  0.00000000  0.70710677  0.00000000
  679566537 96467   0.70710677 -0.00000000 -0.00000000  0.70710677
  679627190 60653   1.00000000  0.00000000  0.00000000  0.00000000
  679724002 96812   0.70710677  0.00000000  0.00000000 -0.70710677
  679893866 169864  0.00000000  0.00000000  1.00000000  0.00000000
  679989223 95357   0.70710677  0.00000000  0.00000000 -0.70710677
  680085393 96170   0.70710677  0.00000000  0.00000000 -0.70710677
  680099538 14145   0.70710677 -0.00000000 -0.70710677 -0.00000000
  680159338 59800   1.00000000  0.00000000  0.00000000  0.00000000
  680333340 174002  0.00000000  0.00000000  1.00000000  0.00000000
  680502680 169340  0.00000000  0.00000000  1.00000000  0.00000000
  680597751 95071   0.70710677  0.00000000 -0.00000000 -0.70710677
  680611066 13315   0.70710677  0.00000000 -0.70710677  0.00000000
  680781444 170378  0.00000000  0.00000000  1.00000000  0.00000000
  680794872 13428   0.70710677 -0.00000000 -0.70710677 -0.00000000
  680808584 13712   0.70710677  0.00000000 -0.70710677  0.00000000
  680904812 96228   0.70710677  0.00000000 -0.00000000 -0.70710677
  681074985 170173  0.00000000  0.00000000  1.00000000  0.00000000
  681088937 13952   0.70710677 -0.00000000 -0.70710677 -0.00000000
  681307579 218642  0.70710677  0.00000000  0.70710677  0.00000000
  681475499 167920  0.00000000  0.00000000  1.00000000  0.00000000
  681572150 96651   0.70710677  0.00000000  0.00000000  0.70710677
  681633791 61641   1.00000000  0.00000000  0.00000000  0.00000000
  681695473 61682   1.00000000  0.00000000  0.00000000  0.00000000
  681914462 218989  0.70710677  0.00000000  0.70710677  0.00000000
  682012078 97616   0.70710677  0.00000000  0.00000000  0.70710677
  682073371 61293   1.00000000  0.00000000  0.00000000  0.00000000
  682291586 218215  0.70710677  0.00000000  0.70710677  0.00000000
  682510718 219132  0.70710677  0.00000000  0.70710677  0.00000000
  682730772 220054  0.70710677  0.00000000  0.70710677  0.00000000
  682791555 60783   1.00000000  0.00000000  0.00000000  0.00000000
  682852113 60558   1.00000000  0.00000000  0.00000000  0.00000000
  682949083 96970   0.70710677  0.00000000  0.00000000  0.70710677
  683010494 61411   1.00000000  0.00000000  0.00000000  0.00000000
  683108688 98194   0.70710677  0.00000000  0.00000000  0.70710677
  683205092 96404   0.70710677  0.00000000 -0.00000000 -0.70710677
  683302032 96940   0.70710677  0.00000000 -0.00000000 -0.70710677
  683473112 171080  0.00000000  0.00000000  1.00000000  0.00000000
  683486670 13558   0.70710677  0.00000000 -0.70710677  0.00000000
  683707408 220738  0.70710677  0.00000000  0.70710677  0.00000000
  683928649 221241  0.70710677  0.00000000  0.70710677  0.00000000
  684150968 222319  0.70710677  0.00000000  0.70710677  0.00000000
  684248549 97581   0.70710677  0.00000000  0.00000000  0.70710677
  684345355 96806   0.70710677  0.00000000 -0.00000000 -0.70710677
  684406549 61194   1.00000000  0.00000000  0.00000000  0.00000000
  684503006 96457   0.70710677  0.00000000 -0.00000000 -0.70710677
  684563996 60990   1.00000000  0.00000000  0.00000000  0.00000000
  684661266 97270   0.70710677  0.00000000  0.00000000  0.70710677
  684722510 61244   1.00000000  0.00000000  0.00000000  0.00000000
  684785525 63015   1.00000000  0.00000000  0.00000000  0.00000000
  684882482 96957   0.70710677  0.00000000  0.00000000 -0.70710677
  685102875 220393  0.70710677  0.00000000  0.70710677  0.00000000
  685164234 61359   1.00000000  0.00000000  0.00000000  0.00000000
  685338548 174314  0.00000000  0.00000000  1.00000000  0.00000000
  685512594 174046  0.00000000  0.00000000  1.00000000  0.00000000
  685526840 14246   0.70710677 -0.00000000 -0.70710677 -0.00000000
  685747043 220203  0.70710677  0.00000000  0.70710677  0.00000000
  685844812 97769   0.70710677  0.00000000  0.00000000 -0.70710677
  685943025 98213   0.70710677 -0.00000000 -0.00000000  0.70710677
  686164162 221137  0.70710677  0.00000000  0.70710677  0.00000000
  686177697 13535   0.70710677 -0.00000000 -0.70710677 -0.00000000
  686349549 171852  0.00000000  0.00000000  1.00000000  0.00000000
  686570730 221181  0.70710677  0.00000000  0.70710677  0.00000000
  686584926 14196   0.70710677 -0.00000000 -0.70710677 -0.00000000
  686599074 14148   0.70710677 -0.00000000 -0.70710677 -0.00000000
  686695687 96613   0.70710677  0.00000000  0.00000000 -0.70710677
  686916050 220363  0.70710677  0.00000000  0.70710677  0.00000000
  686977230 61180   1.00000000  0.00000000  0.00000000  0.00000000
  687148891 171661  0.00000000  0.00000000  1.00000000  0.00000000
  687321651 172760  0.00000000  0.00000000  1.00000000  0.00000000
  687493554 171903  0.00000000  0.00000000  1.00000000  0.00000000
  687590610 97056   0.70710677  0.00000000  0.00000000  0.70710677
  687687658 97048   0.70710677  0.00000000 -0.00000000 -0.70710677
  687784493 96835   0.70710677  0.00000000 -0.00000000 -0.70710677
  687882817 98324   0.70710677  0.00000000  0.00000000  0.70710677
  687979856 97039   0.70710677  0.00000000  0.00000000  0.70710677
  688149050 169194  0.00000000  0.00000000  1.00000000  0.00000000
  688245225 96175   0.70710677  0.00000000 -0.00000000 -0.70710677
  688416104 170879  0.00000000  0.00000000  1.00000000  0.00000000
  688586545 170441  0.00000000  0.00000000  1.00000000  0.00000000
  688757407 170862  0.00000000  0.00000000  1.00000000  0.00000000
  688771310 13903   0.70710677  0.00000000 -0.70710677  0.00000000
  688832635 61325   1.00000000  0.00000000  0.00000000  0.00000000
  688928312 95677   0.70710677  0.00000000 -0.00000000 -0.70710677
  688942546 14234   0.70710677  0.00000000 -0.70710677  0.00000000
  689040163 97617   0.70710677 -0.00000000 -0.00000000  0.70710677
  689137726 97563   0.70710677  0.00000000  0.00000000  0.70710677
  689234579 96853   0.70710677  0.00000000  0.00000000 -0.70710677
  689405556 170977  0.00000000  0.00000000  1.00000000  0.00000000
  689579013 173457  0.00000000  0.00000000  1.00000000  0.00000000
  689641359 62346   1.00000000  0.00000000  0.00000000  0.00000000
  689739455 98096   0.70710677  0.00000000  0.00000000 -0.70710677
  689838582 99127   0.70710677  0.00000000  0.00000000  0.70710677
  689852899 14317   0.70710677  0.00000000 -0.70710677  0.00000000
  689913959 61060   1.00000000  0.00000000  0.00000000  0.00000000
  690013485 99526   0.70710677  0.00000000  0.00000000 -0.70710677
  690111512 98027   0.70710677  0.00000000  0.00000000 -0.70710677
  690333846 222334  0.70710677  0.00000000  0.70710677  0.00000000
  690554889 221043  0.70710677  0.00000000  0.70710677  0.00000000
  690617389 62500   1.00000000  0.00000000  0.00000000  0.00000000
  690789526 172137  0.00000000  0.00000000  1.00000000  0.00000000
  690803794 14268   0.70710677 -0.00000000 -0.70710677 -0.00000000
  690977700 173906  0.00000000  0.00000000  1.00000000  0.00000000
  691039555 61855   1.00000000  0.00000000  0.00000000  0.00000000
  691101834 62279   1.00000000  0.00000000  0.00000000  0.00000000
  691163065 61231   1.00000000  0.00000000  0.00000000  0.00000000
  691260085 97020   0.70710677  0.00000000 -0.00000000 -0.70710677
  691434779 174694  0.00000000  0.00000000  1.00000000  0.00000000
  691448624 13845   0.70710677 -0.00000000 -0.70710677 -0.00000000
  691547137 98513   0.70710677  0.00000000 -0.00000000 -0.70710677
  691643770 96633   0.70710677  0.00000000  0.00000000 -0.70710677
  691658125 14355   0.70710677  0.00000000 -0.70710677  0.00000000
  691832292 174167  0.00000000  0.00000000  1.00000000  0.00000000
  691930346 98054   0.70710677 -0.00000000 -0.00000000  0.70710677
  692150647 220301  0.70710677  0.00000000  0.70710677  0.00000000
  692370894 220247  0.70710677  0.00000000  0.70710677  0.00000000
  692468913 98019   0.70710677 -0.00000000 -0.00000000  0.70710677
  692687441 218528  0.70710677  0.00000000  0.70710677  0.00000000
  692783006 95565   0.70710677  0.00000000 -0.00000000 -0.70710677
  692797209 14203   0.70710677  0.00000000 -0.70710677  0.00000000
  692857816 60607   1.00000000  0.00000000  0.00000000  0.00000000
  693076630 218814  0.70710677  0.00000000  0.70710677  0.00000000
  693172621 95991   0.70710677  0.00000000  0.00000000 -0.70710677
  693393263 220642  0.70710677  0.00000000  0.70710677  0.00000000
  693489985 96722   0.70710677  0.00000000  0.00000000 -0.70710677
  693587138 97153   0.70710677  0.00000000  0.00000000 -0.70710677
  693684166 97028   0.70710677  0.00000000  0.00000000 -0.70710677
  693857077 172911  0.00000000  0.00000000  1.00000000  0.00000000
  694029266 172189  0.00000000  0.00000000  1.00000000  0.00000000
  694202295 173029  0.00000000  0.00000000  1.00000000  0.00000000
  694216954 14659   0.70710677  0.00000000 -0.70710677  0.00000000
  694435447 218493  0.70710677  0.00000000  0.70710677  0.00000000
  694609402 173955  0.00000000  0.00000000  1.00000000  0.00000000
  694622842 13440   0.70710677  0.00000000 -0.70710677  0.00000000
  694720076 97234   0.70710677  0.00000000 -0.00000000 -0.70710677
  694892611 172535  0.00000000  0.00000000  1.00000000  0.00000000
  694906559 13948   0.70710677  0.00000000 -0.70710677  0.00000000
  695002536 95977   0.70710677  0.00000000 -0.00000000 -0.70710677
  695016363 13827   0.70710677  0.00000000 -0.70710677  0.00000000
  695078297 61934   1.00000000  0.00000000  0.00000000  0.00000000
  695249146 170849  0.00000000  0.00000000  1.00000000  0.00000000
  695344665 95519   0.70710677  0.00000000  0.00000000 -0.70710677
  695358821 14156   0.70710677 -0.00000000 -0.70710677 -0.00000000
  695578221 219400  0.70710677  0.00000000  0.70710677  0.00000000
  695750012 171791  0.00000000  0.00000000  1.00000000  0.00000000
  695811727 61715   1.00000000  0.00000000  0.00000000  0.00000000
  695910047 98320   0.70710677  0.00000000  0.00000000  0.70710677
  696132909 222862  0.70710677  0.00000000  0.70710677  0.00000000
  696305340 172431  0.00000000  0.00000000  1.00000000  0.00000000
  696404838 99498   0.70710677  0.00000000  0.00000000  0.70710677
  696503303 98465   0.70710677  0.00000000 -0.00000000 -0.70710677
  696517785 14482   0.70710677  0.00000000 -0.70710677  0.00000000
  696691901 174116  0.00000000  0.00000000  1.00000000  0.00000000
  696790573 98672   0.70710677  0.00000000 -0.00000000 -0.70710677
  696888597 98024   0.70710677  0.00000000 -0.00000000 -0.70710677
  697111119 222522  0.70710677  0.00000000  0.70710677  0.00000000
  697208873 97754   0.70710677  0.00000000 -0.00000000 -0.70710677
  697429980 221107  0.70710677  0.00000000  0.70710677  0.00000000
  697651980 222000  0.70710677  0.00000000  0.70710677  0.00000000
  697827155 175175  0.00000000  0.00000000  1.00000000  0.00000000
  697925723 98568   0.70710677  0.00000000 -0.00000000 -0.70710677
  698023439 97716   0.70710677  0.00000000  0.00000000 -0.70710677
  698119815 96376   0.70710677  0.00000000  0.00000000 -0.70710677
  698219526 99711   0.70710677 -0.00000000 -0.00000000  0.70710677
  698319074 99548   0.70710677  0.00000000  0.00000000  0.70710677
  698492760 173686  0.00000000  0.00000000  1.00000000  0.00000000
  698554271 61511   1.00000000  0.00000000  0.00000000  0.00000000
  698614872 60601   1.00000000  0.00000000  0.00000000  0.00000000
  698837066 222194  0.70710677  0.00000000  0.70710677  0.00000000
  699059160 222094  0.70710677  0.00000000  0.70710677  0.00000000
  699158592 99432   0.70710677  0.00000000  0.00000000  0.70710677
  699173928 15336   0.70710677 -0.00000000 -0.70710677 -0.00000000
  699395847 221919  0.70710677  0.00000000  0.70710677  0.00000000
  699618258 222411  0.70710677  0.00000000  0.70710677  0.00000000
  699630919 12661   0.70710677  0.00000000 -0.70710677  0.00000000
  699854609 223690  0.70710677  0.00000000  0.70710677  0.00000000
  700030089 175480  0.00000000  0.00000000  1.00000000  0.00000000
  700130127 100038  0.70710677 -0.00000000 -0.00000000  0.70710677
  700192031 61904   1.00000000  0.00000000  0.00000000  0.00000000
  700289979 97948   0.70710677  0.00000000 -0.00000000 -0.70710677
  700353545 63566   1.00000000  0.00000000  0.00000000  0.00000000
  700367332 13787   0.70710677  0.00000000 -0.70710677  0.00000000
  700464127 96795   0.70710677  0.00000000 -0.00000000 -0.70710677
  700683688 219561  0.70710677  0.00000000  0.70710677  0.00000000
  700744568 60880   1.00000000  0.00000000  0.00000000  0.00000000
  700839613 95045   0.70710677  0.00000000 -0.00000000 -0.70710677
  701057292 217679  0.70710677  0.00000000  0.70710677  0.00000000
  701229537 172245  0.00000000  0.00000000  1.00000000  0.00000000
  701449924 220387  0.70710677  0.00000000  0.70710677  0.00000000
  701624046 174122  0.00000000  0.00000000  1.00000000  0.00000000
  701796626 172580  0.00000000  0.00000000  1.00000000  0.00000000
  702015777 219151  0.70710677  0.00000000  0.70710677  0.00000000
  702234004 218227  0.70710677  0.00000000  0.70710677  0.00000000
  702331810 97806   0.70710677 -0.00000000 -0.00000000  0.70710677
  702428817 97007   0.70710677  0.00000000 -0.00000000 -0.70710677
  702649282 220465  0.70710677  0.00000000  0.70710677  0.00000000
  702710739 61457   1.00000000  0.00000000  0.00000000  0.00000000
  702883225 172486  0.00000000  0.00000000  1.00000000  0.00000000
  702897999 14774   0.70710677 -0.00000000 -0.70710677 -0.00000000
  702995291 97292   0.70710677  0.00000000  0.00000000 -0.70710677
  703093986 98695   0.70710677  0.00000000  0.00000000  0.70710677
  703316251 222265  0.70710677  0.00000000  0.70710677  0.00000000
  703377542 61291   1.00000000  0.00000000  0.00000000  0.00000000
  703473657 96115   0.70710677  0.00000000  0.00000000 -0.70710677
  703533922 60265   1.00000000  0.00000000  0.00000000  0.00000000
  703702512 168590  0.00000000  0.00000000  1.00000000  0.00000000
  703798219 95707   0.70710677  0.00000000  0.00000000 -0.70710677
  704017938 219719  0.70710677  0.00000000  0.70710677  0.00000000
  704032169 14231   0.70710677  0.00000000 -0.70710677  0.00000000
  704250486 218317  0.70710677  0.00000000  0.70710677  0.00000000
  704348868 98382   0.70710677  0.00000000  0.00000000  0.70710677
  704567801 218933  0.70710677  0.00000000  0.70710677  0.00000000
  704740030 172229  0.00000000  0.00000000  1.00000000  0.00000000
  704837391 97361   0.70710677  0.00000000 -0.00000000 -0.70710677
  704899119 61728   1.00000000  0.00000000  0.00000000  0.00000000
  705071384 172265  0.00000000  0.00000000  1.00000000  0.00000000
  705165587 94203   0.70710677  0.00000000  0.00000000 -0.70710677
  705263137 97550   0.70710677  0.00000000  0.00000000  0.70710677
  705324208 61071   1.00000000  0.00000000  0.00000000  0.00000000
  705543861 219653  0.70710677  0.00000000  0.70710677  0.00000000
  705641704 97843   0.70710677  0.00000000  0.00000000  0.70710677
  705736037 94333   0.70710677  0.00000000 -0.00000000 -0.70710677
  705909356 173319  0.00000000  0.00000000  1.00000000  0.00000000
  706004256 94900   0.70710677  0.00000000  0.00000000 -0.70710677
  706102693 98437   0.70710677 -0.00000000 -0.00000000  0.70710677
  706163432 60739   1.00000000  0.00000000  0.00000000  0.00000000
  706262681 99249   0.70710677 -0.00000000 -0.00000000  0.70710677
  706277124 14443   0.70710677  0.00000000 -0.70710677  0.00000000
  706375049 97925   0.70710677  0.00000000  0.00000000  0.70710677
  706389701 14652   0.70710677 -0.00000000 -0.70710677 -0.00000000
  706404301 14600   0.70710677  0.00000000 -0.70710677  0.00000000
  706466045 61744   1.00000000  0.00000000  0.00000000  0.00000000
  706562902 96857   0.70710677  0.00000000  0.00000000 -0.70710677
  706657902 95000   0.70710677  0.00000000  0.00000000 -0.70710677
  706832457 174555  0.00000000  0.00000000  1.00000000  0.00000000
  706846622 14165   0.70710677 -0.00000000 -0.70710677 -0.00000000
  706908977 62355   1.00000000  0.00000000  0.00000000  0.00000000
  707132799 223822  0.70710677  0.00000000  0.70710677  0.00000000
  707310925 178126  0.00000000  0.00000000  1.00000000  0.00000000
  707409329 98404   0.70710677  0.00000000  0.00000000 -0.70710677
  707629471 220142  0.70710677  0.00000000  0.70710677  0.00000000
  707728239 98768   0.70710677  0.00000000 -0.00000000 -0.70710677
  707826702 98463   0.70710677  0.00000000  0.00000000  0.70710677
  707925712 99010   0.70710677  0.00000000  0.00000000  0.70710677
  708022890 97178   0.70710677  0.00000000 -0.00000000 -0.70710677
  708120248 97358   0.70710677  0.00000000  0.00000000 -0.70710677
  708219071 98823   0.70710677 -0.00000000 -0.00000000  0.70710677
  708278773 59702   1.00000000  0.00000000  0.00000000  0.00000000
  708376472 97699   0.70710677  0.00000000  0.00000000  0.70710677
  708472917 96445   0.70710677  0.00000000 -0.00000000 -0.70710677
  708645926 173009  0.00000000  0.00000000  1.00000000  0.00000000
  708659989 14063   0.70710677  0.00000000 -0.70710677  0.00000000
  708757665 97676   0.70710677  0.00000000  0.00000000 -0.70710677
  708772207 14542   0.70710677 -0.00000000 -0.70710677 -0.00000000
  708870566 98359   0.70710677 -0.00000000 -0.00000000  0.70710677
  709042743 172177  0.00000000  0.00000000  1.00000000  0.00000000
  709057784 15041   0.70710677 -0.00000000 -0.70710677 -0.00000000
  709153842 96058   0.70710677  0.00000000 -0.00000000 -0.70710677
  709250950 97108   0.70710677  0.00000000  0.00000000  0.70710677
  709345462 94512   0.70710677  0.00000000  0.00000000 -0.70710677
  709406610 61148   1.00000000  0.00000000  0.00000000  0.00000000
  709626433 219823  0.70710677  0.00000000  0.70710677  0.00000000
  709848056 221623  0.70710677  0.00000000  0.70710677  0.00000000
  709862229 14173   0.70710677 -0.00000000 -0.70710677 -0.00000000
  710034284 172055  0.00000000  0.00000000  1.00000000  0.00000000
  710255268 220984  0.70710677  0.00000000  0.70710677  0.00000000
  710476640 221372  0.70710677  0.00000000  0.70710677  0.00000000
