# Shadow tomography log started 2020-01-31 05:17:23
# Dimension = 16
# True state = ( 0.16589388 -0.37611488  0.11856739  0.02310517 -0.16235400  0.39307848 -0.28211320 -0.23203222 -0.25315400  0.08428770  0.03820102  0.07088769  0.14063151  0.15200634 -0.03402948  0.06774425  0.03367787  0.13943354 -0.00643501 -0.08040340 -0.20094150  0.14414137  0.11068285 -0.22761958 -0.04905859  0.19174007 -0.02418557 -0.08436637  0.14910425  0.05478301 -0.18395567 -0.34289655)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15
  8796789  9561    0.27358767  0.04782818 -0.04864348  0.02493028 -0.01885779 -0.00024276  0.43848274 -0.04072201 -0.09478406 -0.21088286 -0.13458481 -0.21264506  0.03916784 -0.02916109  0.01453262 -0.20364104  0.16611315 -0.29572126  0.22628021  0.40247201  0.02572546 -0.13392607  0.02993651 -0.06837829  0.07979499 -0.13868899 -0.09062592 -0.14422031  0.35199820 -0.01226286  0.18045683  0.03329333
  8804134  7345   -0.17541378  0.04816642  0.34930376  0.22076942 -0.27527433  0.18114776 -0.18296366 -0.04933754  0.23185073 -0.13472150 -0.03369776 -0.27268832 -0.12296595 -0.00742680  0.18412494  0.14100350 -0.26444174 -0.15676943 -0.08428158 -0.13101446 -0.11689170 -0.05320512  0.27213075  0.05483161  0.03750875 -0.03916872 -0.10850362 -0.18454125  0.36046989  0.06925432 -0.06588530 -0.18741127
  8813061  8927   -0.03786348 -0.02278776  0.27042154  0.15875736 -0.01597509  0.04334515 -0.05482583  0.01453554 -0.34318398 -0.12312103  0.02849095 -0.20382964  0.31291321  0.37905903 -0.06329528 -0.13320195  0.20687605 -0.13343487  0.10023786 -0.29229601 -0.15390142 -0.10221357  0.01870055  0.16115890  0.20932856  0.12560858  0.08170488  0.14876210 -0.05256799  0.03389063 -0.12273925  0.36304466
  8814354  1293    0.07612799  0.21128241 -0.04365624  0.06905931 -0.04214433 -0.06070365  0.01871956  0.04242851  0.15840361  0.13868292 -0.13720463  0.10030440  0.16871333  0.09833525  0.06700339  0.12189279 -0.05836845  0.00728690  0.13990527  0.29849459 -0.29118640 -0.12355956  0.31132764  0.34510826 -0.20609948  0.00559144  0.16483221 -0.29195824 -0.26653746 -0.30924678 -0.18885312  0.13825008
  8815197  843     0.08739365 -0.17006033  0.01238932  0.10504487 -0.03607312  0.03775676  0.30919383 -0.08397530  0.05468868  0.42108547  0.20330388 -0.17298504  0.09780044  0.11861101  0.15351471  0.24727475  0.04850682  0.28937267 -0.11808363 -0.03299506 -0.05256517 -0.02327623  0.03316563 -0.16216816 -0.11366635  0.32129898 -0.12028253  0.10081424  0.28780890 -0.29246598  0.14148592  0.16115501
  8819349  4152    0.32509039 -0.39596845  0.08435292 -0.04861632  0.14620296  0.10178352 -0.19859799  0.25564150 -0.08149464  0.21698773  0.15266343 -0.19430332 -0.31673566 -0.22071450  0.07226845 -0.21834834 -0.05557204  0.07939689  0.02291370 -0.00254237 -0.01067823 -0.18004354 -0.00872600  0.22990510  0.28699213 -0.03499863 -0.06255813 -0.24601045 -0.09138949 -0.12591227 -0.03772477  0.07588351
  8820482  1133   -0.08473172 -0.17285951 -0.23086329  0.12167233 -0.20255820  0.01507299  0.04089577  0.06637998 -0.11749896 -0.06014285 -0.54376479  0.18664262 -0.01205290  0.10637182  0.18323439  0.14026985  0.05723446  0.22492384  0.00996663 -0.18878157  0.15887283  0.10310663 -0.17139148  0.02691109  0.22646568  0.06609843  0.07883173 -0.43292130  0.11421818  0.00157922  0.05193880  0.11933475
  8821116  634     0.05525955 -0.38124500 -0.06164475  0.03032230  0.04761272  0.23118510  0.27474454  0.24110738  0.20021356 -0.39629739  0.08552370  0.21681144  0.13530369 -0.06596227 -0.01452480  0.29577780 -0.27443795 -0.28151248 -0.16917376  0.01150125 -0.02766550 -0.06264926 -0.10339035  0.10624068  0.07654240  0.06848542  0.07637174  0.18987021 -0.07725346 -0.11671768 -0.03172456  0.11279067
  8822236  1120   -0.19590829 -0.04143992 -0.09038361 -0.46247668  0.15442884 -0.10182982 -0.19462059 -0.01678512 -0.06538291  0.08595617  0.03785577  0.23263919 -0.19475731  0.17500628  0.30107683  0.12628482  0.05929896 -0.38822819  0.17009382  0.05983697  0.02439121 -0.09371041  0.20617885  0.03386314  0.10362233  0.34282451 -0.01257521  0.03033478  0.19529891  0.02360234  0.10112940  0.07105512
  8833198  10962   0.20239664  0.41813209 -0.02577635 -0.06245443  0.27596460  0.06603505  0.12865324 -0.21318544  0.11449037 -0.08412408 -0.02937575  0.02476107 -0.27584565  0.07183041 -0.19347857  0.33256272 -0.00645442  0.10782532 -0.05313225 -0.21992535 -0.28178485 -0.23130011 -0.10184676  0.03244012  0.35589194 -0.01247747 -0.11961400 -0.06528853 -0.06089058  0.05670396  0.15507630  0.05132120
  8840175  6977   -0.03949126  0.09787974  0.07838148  0.51839423  0.22290075 -0.23696906 -0.13649332  0.15766318 -0.01319345 -0.02292803 -0.14418335  0.13678316 -0.36642974 -0.14035151 -0.00752915 -0.12478869  0.00263089 -0.18132995 -0.12752663  0.04341298 -0.16214553  0.16078513 -0.01145773 -0.15597990 -0.10461771  0.09978657  0.14981751  0.12723718  0.09921187 -0.17312409  0.19870779  0.29729508
  8844215  4040    0.08321385 -0.05494208  0.09062299  0.04377071 -0.17843130 -0.02099630  0.19877145  0.11019039 -0.11157557  0.17727068 -0.25411771  0.22623432 -0.02537817 -0.10341156  0.14668103 -0.18906303 -0.02768101  0.10371146 -0.06599099  0.08274917 -0.43315079 -0.24969794  0.00413336 -0.03626938  0.12053305  0.23674637  0.10379885  0.28745720 -0.00517412  0.31905840 -0.12071233 -0.33669384
  8846552  2337   -0.04433524 -0.06062116 -0.13538912 -0.09193749 -0.57086309  0.10444088 -0.21738709 -0.22160058 -0.13758889 -0.01694484  0.05692494 -0.00240361 -0.18724743  0.04180445 -0.10394440  0.03345873 -0.06787373 -0.02472139 -0.22161126  0.33546930 -0.14285308 -0.15471938 -0.06961644 -0.19400247  0.05899241 -0.08549897 -0.10671275  0.06722483 -0.17007604  0.00821277  0.08448032  0.38301194
  8851923  5371   -0.14416810 -0.17379030  0.21283257  0.19844111 -0.19163879 -0.03365494 -0.10035734  0.18505349 -0.04225161 -0.14401450  0.16977933  0.27574305  0.06189921  0.12223049  0.11505228 -0.07445565 -0.41288991  0.23963638  0.05418548  0.12180251  0.04297064 -0.04667382 -0.12334091  0.37390377  0.40957521 -0.06623201 -0.03032474 -0.17314093  0.00993026 -0.08345418  0.04194592 -0.02546082
  8853043  1120   -0.14793249 -0.12012451 -0.08086664  0.05245721 -0.46966495 -0.05951513  0.17827618 -0.13128469  0.10931160  0.17271748  0.14841114 -0.15748909 -0.17563493  0.29274802 -0.02315842 -0.22216299  0.17043764  0.11030601  0.02162288  0.17060295 -0.02212383  0.06552536 -0.29447114  0.12149519 -0.15708880  0.11919070  0.01359213  0.19036665 -0.09889453  0.09127880 -0.23105225  0.31991802
  8854442  1399   -0.14690836  0.18322510 -0.10365613  0.02320511 -0.21640538 -0.23530995 -0.19408846  0.03349182 -0.47474492  0.06908840  0.25712557 -0.23294599  0.04473755 -0.21904820  0.09681434  0.09911668  0.08923014 -0.16703301 -0.00292730  0.03392531 -0.16037749  0.05224746  0.06024435  0.01535127  0.28426245  0.16360172  0.15899371  0.31482621  0.12884063 -0.17159605  0.15691889  0.02973417
  8861269  6827   -0.12304998  0.15086382  0.15830215  0.27667406  0.19185756 -0.19430529 -0.22336008  0.01084391  0.17304634  0.08282197 -0.10240674 -0.12127421 -0.26054129 -0.18143464  0.02643060  0.13777305  0.09553966 -0.08123378  0.02549221 -0.33722423 -0.06404120 -0.20557336 -0.06548361  0.37415372 -0.04422786 -0.07814068 -0.21549054  0.04369881 -0.30178549 -0.13636732 -0.07245123  0.24773986
  8861911  642    -0.11537427 -0.07316434 -0.07042919 -0.26976000  0.02723303 -0.24477954 -0.13103091 -0.16461767  0.01405809  0.07359779 -0.20756219 -0.19122262 -0.32312547  0.07294370 -0.01642068  0.13732367 -0.01036738  0.28552667  0.26935505  0.17091508 -0.02036705  0.01745980  0.31301816 -0.08118954  0.22340132  0.26042107 -0.07407409 -0.38994439  0.01123880  0.04831370  0.03736692  0.12938723
  8876479  14568   0.34690191 -0.10799639 -0.06809656 -0.32568864  0.20447408 -0.00448733 -0.09930401 -0.08820321 -0.23407467 -0.10220839 -0.07847936 -0.04603363  0.15481828  0.09007080  0.16248010 -0.08768949  0.00899188 -0.13526017  0.09670763  0.28989538 -0.02604984  0.06713944 -0.18448145  0.08996522  0.09031823 -0.30211780 -0.08225157  0.03707732 -0.35099432 -0.12650019  0.10097283  0.37693462
  8880308  3829   -0.17903382 -0.04168998 -0.03417938  0.25127494 -0.01156565  0.00569361  0.14628193  0.10313860 -0.16211571  0.01749835  0.08685328  0.16432452  0.15065292  0.14854021  0.25178917  0.28998046  0.27039151 -0.22471536  0.00360195  0.18743985  0.26924444  0.06631955  0.27512122  0.00182073 -0.08423024  0.14412436  0.07765973 -0.23050494 -0.44017770 -0.01672072 -0.14406318 -0.05618957
  8880932  624    -0.01995850 -0.04305075  0.25777543  0.06688380 -0.15678962 -0.04734868 -0.02737791 -0.10078829 -0.43692420 -0.01786310 -0.28236079  0.27268216 -0.13259663  0.05946673 -0.26261189 -0.37816773  0.14320395 -0.27732596  0.12636767 -0.02128979 -0.12565556 -0.19053855  0.10773976  0.00139820 -0.14250860 -0.05013779  0.02547659 -0.20567062  0.13604338 -0.18294255 -0.12401885  0.00483208
  8884193  3261    0.18652579  0.08037087 -0.09611258  0.01436998 -0.17175249 -0.24840727 -0.20585028 -0.23355555  0.02827736  0.04849586  0.05726713  0.00103433  0.38383117 -0.06458506 -0.11127416 -0.26344475  0.05616085  0.25200312 -0.39378710 -0.30060095  0.13465721 -0.04196438  0.06781250 -0.06791244  0.06492328  0.07445281  0.16620523 -0.27973409 -0.23633627 -0.02894063 -0.02181283  0.08641397
  8886622  2429    0.29929028  0.22692000 -0.05806048  0.00941245 -0.04538893  0.18807138  0.02431824  0.50104967 -0.27526246 -0.16836860 -0.00527576  0.00504618 -0.08326201 -0.08107994 -0.02505199 -0.01469663 -0.01157107  0.25429782  0.24144934 -0.19482820  0.11691629 -0.04338577 -0.17396702 -0.04098897 -0.15266257  0.37939939  0.02746893 -0.08932630 -0.06960254  0.08245498 -0.02368949  0.22613625
  8891045  4423    0.04623834  0.29682024 -0.09030537  0.22945586 -0.13397455 -0.01218187  0.24783421 -0.28875716 -0.27267800  0.03342937 -0.32961902 -0.01717007  0.03575667 -0.02518809 -0.12417722  0.18069611 -0.32841902  0.18926040 -0.15708216  0.18425911  0.24978007  0.00021677  0.05350018  0.05738025 -0.10254446 -0.01885918 -0.35251588  0.18007006 -0.02023431 -0.04255617  0.10465885  0.00830500
  8898320  7275   -0.13431180 -0.02606379  0.39135231  0.05334016  0.30382512 -0.04093417 -0.29562798  0.06153767 -0.20171819  0.10378042 -0.02022401 -0.21899509 -0.04368275  0.25166136 -0.13559570 -0.18538810  0.10552019  0.07316829 -0.11166513  0.02952770  0.31848029  0.34464688 -0.21663585 -0.09890115  0.01731420  0.11532659 -0.12455267  0.10053292 -0.06190317  0.12922719  0.07143261 -0.22511947
  8898649  329     0.33685125  0.22977353  0.00519887  0.23270633  0.04114993 -0.27625994  0.05278855 -0.12261519  0.03084611 -0.09909214  0.36808742  0.10416060 -0.19834632  0.09689633 -0.36588213  0.15981924  0.07395738 -0.08873512  0.22687462  0.04266780  0.15058129  0.16395599  0.02695233  0.00025460  0.12038047 -0.29715815  0.14111307 -0.07857423  0.09021212  0.24618285 -0.00773771  0.06218637
  8914933  16284  -0.07125382 -0.11764173  0.02353181  0.31826391  0.24140706 -0.07405194 -0.04604064  0.26916896 -0.01147303  0.23704891 -0.12525603  0.02229582  0.20830531  0.05582506  0.01279427  0.01468901 -0.05165447  0.14121442 -0.12224075  0.10787432 -0.07031758  0.10662792  0.21367180 -0.19703015 -0.03750985 -0.14727680  0.10196590  0.05414921  0.33645514 -0.00146910 -0.14123115  0.54950058
  8915481  548     0.03587869  0.02562987  0.09893406 -0.20903088 -0.15214446  0.05100852 -0.04063314 -0.13242830 -0.02973154  0.09569467 -0.09318369  0.26570537 -0.01608357 -0.34229080  0.27608183  0.05582528  0.13455283 -0.04482591 -0.02380974 -0.15169560  0.16291692  0.55695866 -0.01750797  0.28448992 -0.03077825 -0.00991714 -0.11421284 -0.09842975  0.26503986  0.14153446 -0.15651173  0.11541959
  8917115  1634   -0.16632403 -0.35618186  0.15920072 -0.07006373 -0.13395914  0.07470938  0.11324140 -0.06370683 -0.04381425 -0.25848895 -0.15275483  0.01997063 -0.09300921 -0.22964223 -0.20426300  0.12435221 -0.10261904  0.00557049  0.06873085 -0.26186676  0.24042198  0.05499077  0.06340113 -0.29474417  0.26143081 -0.09345522  0.18912701  0.31193183 -0.25684820  0.04639155 -0.13966104  0.17437575
  8922708  5593   -0.28759031  0.21629652  0.36092619  0.11855147  0.31415968 -0.00680047  0.09549917 -0.08601836  0.00322653 -0.07826244  0.19912797 -0.06238936  0.13927908  0.15450080  0.04152713 -0.06889646  0.02767363 -0.26376042 -0.05192504  0.05031970  0.53362094 -0.14858042 -0.20060615  0.12085537 -0.03919359 -0.09792006 -0.19357393  0.08298477  0.05587715  0.12134109 -0.03039669 -0.00343799
  8924844  2136    0.14319528 -0.08905142  0.29095165 -0.07895798  0.09648427  0.22997319  0.00992538 -0.03946409 -0.25770662  0.04011577 -0.23906010  0.18485622  0.00057319 -0.05633725  0.16120498  0.20372427 -0.14719004  0.08014439  0.05272010 -0.35520278  0.24550917  0.05075675  0.30105608  0.23550865  0.31047504  0.16717189 -0.08062196 -0.11544622  0.13097403 -0.19845597 -0.14141918 -0.01107877
  8927298  2454   -0.01233330 -0.04244367 -0.08917011 -0.01479333 -0.01566412  0.08102310 -0.02500420  0.14064992 -0.25585979  0.15550958  0.19142203  0.18885065  0.16404648  0.34164373 -0.10820014  0.39963513  0.29594656 -0.02641570  0.02983593  0.03625586 -0.13102549 -0.12779082 -0.13170708  0.16745034 -0.09299092  0.03151494 -0.04812926  0.16865531  0.20004930 -0.28271363  0.27451280  0.28386621
  8930028  2730    0.38167047  0.03633821 -0.25785625  0.23270228  0.02313501  0.03822668 -0.13734919  0.09680997  0.31893605 -0.18738802  0.07728786  0.04851893  0.11972387 -0.07871105  0.35936417 -0.08145238  0.13835832  0.12872328  0.26604969 -0.03306153  0.05836730 -0.20353250 -0.11701885  0.09872058  0.25199894  0.02952283 -0.32320372  0.14811251  0.06147211  0.09822001 -0.01881407  0.14231175
  8934338  4310    0.01486784  0.00384650  0.00150412 -0.05446094 -0.13888015 -0.23594457  0.01501615  0.07163661  0.27780490 -0.28769533  0.03064563  0.15936507  0.18277234 -0.19025116 -0.22165808  0.10226648 -0.00895438 -0.31281475 -0.18649550 -0.04129939  0.04304263  0.12463590  0.14774070 -0.27860441  0.00885032  0.07420784 -0.33718077 -0.09365943  0.31306276 -0.33054453  0.06252471 -0.10261181
  8934704  366    -0.31887358 -0.02122465 -0.25745114  0.10302142 -0.19899451 -0.05043876  0.10418455 -0.43311951  0.24768832  0.02052723 -0.06786709 -0.09994982 -0.30912583  0.12032720  0.13208453  0.05096228 -0.13959558  0.00702910  0.17883628 -0.09857778  0.15418617  0.00435694  0.28613720  0.12390157 -0.11806909 -0.12429074  0.01669645  0.20973001  0.21998844 -0.16130144  0.10432284  0.18092016
  8944843  10139   0.00681006  0.53809984 -0.01817048 -0.02955772  0.26908506  0.32036220  0.23700787  0.07104514 -0.02815970 -0.00375744  0.20252421  0.17823593 -0.28484296 -0.29026080 -0.10963727 -0.03788798  0.06388352 -0.03536836  0.11953480 -0.10256690 -0.19513350  0.10448092  0.19603907 -0.12511568 -0.10499400  0.12411408 -0.05340486  0.17333350  0.05068662  0.09054565  0.06374793  0.11458800
  8957766  12923  -0.18962883 -0.02117349  0.30967782  0.01661228 -0.25245897 -0.31201526  0.12794137  0.06230010 -0.08666373  0.03288351  0.08757419  0.15317793  0.02782747 -0.03706181  0.37419311  0.10690030 -0.09439427  0.18481739  0.05750418 -0.15353819 -0.07169084 -0.00118523 -0.12509557 -0.34678303  0.03246826  0.25609228  0.08309369  0.10000413  0.21286115  0.33311427  0.18518356  0.08745629
  8965404  7638    0.19898585  0.09594397  0.21074396 -0.08233576 -0.18571487  0.10640255  0.31355009  0.03137337  0.17671747 -0.15786770  0.01737459  0.21269188  0.04797553  0.46658078  0.03953430  0.06484342 -0.15782880  0.09368950 -0.10663403  0.23376332 -0.18760717  0.09699272  0.23666766  0.14265613  0.06019754 -0.26581204 -0.12103333  0.14349436 -0.04887172  0.19188182  0.02980670 -0.23907047
  8966738  1334   -0.07549654 -0.08103079  0.09846677 -0.09121023 -0.14193148  0.03702205  0.09045201  0.00249812  0.33132845  0.18511628  0.11886471  0.00260651  0.15327869  0.07967826 -0.50575314  0.03107074  0.03052556  0.09422480  0.27694787 -0.33129897  0.10132031 -0.08604668 -0.06254301 -0.09987786  0.25893492  0.13070984  0.09301988  0.29927717 -0.25505613  0.00741600 -0.12838532 -0.05890575
  8971339  4601   -0.07387123 -0.08412459  0.00674582 -0.01139233  0.28841529  0.18660228 -0.24850883  0.15038945  0.21050704  0.11842445 -0.17337858 -0.01484585  0.15613786 -0.08407834 -0.08799535 -0.03567450 -0.46895773  0.18643107 -0.20019674  0.12717584 -0.00011248  0.27734071 -0.16714452  0.03448307  0.04824614 -0.01487109  0.04292357  0.34039468  0.23195123  0.01170533  0.22041557  0.12678894
  8972116  777    -0.07878210 -0.26553152  0.22120050 -0.24610749  0.10830971  0.20511408  0.02240651  0.23798057  0.32630308 -0.22477405  0.25756624 -0.23121299 -0.20896391  0.18538587  0.13454360 -0.03305017 -0.09474479  0.00268708  0.04961666  0.09874191 -0.10760265 -0.12068765  0.05360177  0.01737902 -0.13725421  0.33770359  0.05518650 -0.21331471 -0.00361259 -0.15924312 -0.11702478  0.24043975
  8976555  4439    0.16486021  0.11906479  0.03852259  0.17161764 -0.02895667 -0.03531629  0.43790967 -0.04522554  0.09587003  0.04187434 -0.20161336  0.22413869  0.23016232  0.01422903  0.03807389 -0.18589350 -0.16295076 -0.09384097 -0.01057168  0.01541467 -0.00482331  0.01250369 -0.20223225 -0.06959408 -0.02897947 -0.09139789  0.27425554 -0.16488122 -0.09199254 -0.25772846 -0.14927168  0.50040497
  8977729  1174   -0.10321654  0.07009439 -0.16734582  0.25957910  0.08024494 -0.09027736  0.07739533  0.11376911 -0.10728770  0.05503714  0.41390858 -0.08158053  0.10795254  0.07834664 -0.07510495 -0.00466963 -0.41087616  0.29967629  0.01715767 -0.33085949 -0.17675838 -0.05063333 -0.05667456  0.07586447 -0.08666920 -0.18463366 -0.15399630 -0.28873262  0.13308962 -0.09944762 -0.16923624 -0.15318705
  8986448  8719    0.21740019  0.00900050 -0.00309158 -0.05853915 -0.20447366  0.23071868  0.14335844  0.33971485 -0.05786952  0.11555930 -0.06993796 -0.36343923  0.01506855 -0.03983357 -0.06281891  0.04948787 -0.06694385  0.03827064  0.12406251 -0.04755784  0.37323345 -0.11694553  0.13707600 -0.27842138 -0.10706323 -0.29838170 -0.03080512 -0.16685973  0.04600391  0.07774723  0.37291608  0.08324814
  8990500  4052    0.09744195  0.02606649 -0.22759646 -0.31352388 -0.10909590 -0.11947810 -0.01033238  0.22383286 -0.00257898 -0.10256895 -0.02128160  0.15362530  0.01314529  0.09971105  0.12080865 -0.14463530 -0.03188871 -0.06004748 -0.15362313 -0.43538850  0.23526211  0.22142156 -0.09462338  0.24705959 -0.45396688  0.10612070 -0.03665495  0.15095904 -0.20275208  0.09019177  0.00344969  0.01566242
  8991669  1169    0.10613093 -0.03381402  0.05225525  0.00358117 -0.16683629 -0.08645840 -0.13279579  0.03173356 -0.33013370 -0.05226885  0.26354416  0.15069757 -0.26997448  0.12842824  0.13741595  0.01555488  0.07259529 -0.56347647 -0.04864748  0.05274221 -0.14895326 -0.36226045 -0.01952193 -0.12393125  0.16782875 -0.03172937  0.13526191  0.06531558 -0.11649128  0.23053933 -0.00212475  0.05445543
  8995679  4010    0.04183865  0.14576650  0.31337934 -0.08238154  0.15548590  0.24399345  0.30748583  0.17962662 -0.04168072  0.11373766  0.01434681  0.27550754 -0.31104452  0.04333037 -0.03018579 -0.20358092 -0.14016892  0.19214736 -0.14214456  0.21275085  0.24015455 -0.16635065  0.16375067 -0.04695985 -0.02754694 -0.12260901  0.28498414  0.09390368  0.12451971 -0.14750535  0.14500788  0.17088570
  9003206  7527   -0.28739053 -0.26051625  0.17365448  0.37824725  0.16099947 -0.26993589 -0.08082534 -0.06204130 -0.11646540  0.02106652 -0.01479278  0.06826301 -0.24522853 -0.05316026 -0.07373494 -0.09285136 -0.21198999  0.03779505  0.17093745 -0.00668527 -0.10732950  0.22530010  0.18431713 -0.09881587 -0.00690161  0.12221575  0.09761996  0.06384887 -0.29228063 -0.06791027  0.33496283 -0.24239415
  9004387  1181    0.19147963 -0.07149740 -0.02230653 -0.28241382 -0.02705830  0.20414255 -0.22741485  0.36053560  0.28708194  0.03289096  0.24846353 -0.15428095 -0.05637025 -0.26208337  0.01454935  0.13986774 -0.04208308 -0.02188514  0.13195379  0.15183337  0.08040163  0.12090993 -0.07185223 -0.35278421 -0.02137710  0.19649600  0.00361737  0.30909615 -0.14942190 -0.01162628  0.17521648 -0.10946207
  9004789  402    -0.37008885  0.25616775 -0.14372564 -0.03770509 -0.02692326  0.07993427  0.04976887 -0.08119699 -0.15947599  0.04520392  0.17617586 -0.03733224 -0.31531664 -0.30139537  0.10677776  0.05478086  0.04597942  0.06984436  0.25985954 -0.06222290 -0.21678423  0.09807622 -0.04227540 -0.26159718 -0.16092632  0.13170029  0.04448445 -0.19774783  0.08556241 -0.14995777 -0.25257241  0.33380159
  9005153  364    -0.12359586 -0.19098016 -0.17369821 -0.26446411 -0.14745716  0.30380951  0.04865621  0.04861358 -0.35782471  0.06735444 -0.02443910  0.02839479  0.00469622  0.09917619 -0.13285432  0.04925994  0.02977731 -0.18190493 -0.13131553 -0.34555542  0.26535934  0.08335937  0.07684578  0.11130842 -0.43717021  0.12782331  0.06771116 -0.08723751 -0.17112872 -0.12755410  0.12724892 -0.13327994
  9011717  6564   -0.07892137 -0.26004634 -0.23132331  0.06139434  0.03070380 -0.10943230 -0.03823447 -0.06554745  0.09106729  0.06030549  0.19293810  0.30864611  0.01201551  0.08932548  0.11330302  0.22695447 -0.09413492  0.03057992 -0.29407702 -0.17790250  0.17898830  0.14656465 -0.20093459 -0.36183472  0.19684750 -0.36974614 -0.01324701 -0.02630469  0.09321637 -0.30500765 -0.01045753  0.04902192
  9018636  6919    0.18089655 -0.15231952  0.02313737 -0.01796936 -0.02344275  0.09047097  0.08994085  0.30144182 -0.12758579 -0.05739207  0.00046566  0.37988968 -0.11755779  0.16125812  0.02837099 -0.08676299  0.05182910  0.23130596 -0.11529486  0.12397771 -0.38430234  0.16848303 -0.17271474  0.09545839 -0.01437555  0.18172164 -0.29344533 -0.01609416 -0.26680122 -0.12243235 -0.33245524 -0.08551914
  9023445  4809   -0.12753458  0.29623785 -0.06058593 -0.05575214  0.38228311 -0.16128165 -0.00201664  0.49850093 -0.16281312 -0.04098062  0.10682933 -0.03929189  0.26437677  0.02581646  0.19579557  0.00535358  0.27130644 -0.00923069 -0.12703328 -0.18448010 -0.23659570  0.07961652  0.22864256 -0.02057437 -0.01404451 -0.18052182  0.05617087 -0.00534605  0.03974432 -0.01211985  0.18266153 -0.09235291
  9031130  7685    0.04803477  0.17154002 -0.00223970 -0.00027476  0.21642614  0.28869451 -0.13123054 -0.13234646  0.13417335 -0.40143121  0.15153725 -0.12058499 -0.08069035  0.06737279 -0.09222135 -0.20171961 -0.15784241 -0.26215179 -0.06991068  0.07693055  0.08955687  0.25407167  0.28486308 -0.03249133  0.09663261 -0.20466444 -0.00852757 -0.21949493 -0.20001519 -0.10310948 -0.30344640 -0.15820165
  9034241  3111   -0.20347447  0.06461889 -0.18072851  0.06975769  0.01195366 -0.05727637 -0.17233570  0.22260708 -0.01876221  0.01539423  0.03209336  0.07350340  0.01399764 -0.09290914 -0.72447002 -0.28980343  0.13416078 -0.14149889 -0.06869859  0.12419944  0.00490284 -0.03907156 -0.28596509  0.03280149  0.13789060  0.03304349  0.03451549 -0.02323917  0.18545868 -0.09881277  0.03079085 -0.00336907
  9038860  4619    0.05623397 -0.04533461  0.26289496  0.09965472  0.20320014  0.08781321 -0.16320149 -0.11074424 -0.09321662 -0.08520402 -0.16624317 -0.00669152  0.12355012  0.13110583  0.05518409  0.26872366  0.18261940 -0.13497399 -0.19109870  0.27598587 -0.05313737  0.32824585 -0.25943844 -0.08890607 -0.16047974  0.24570479  0.43602502 -0.08150644  0.19893990 -0.00223998 -0.04320770  0.04609311
  9042460  3600    0.29206228  0.08613375 -0.03821001  0.44838597 -0.00975388  0.18194531 -0.08206248  0.01953329 -0.22127510  0.16433396  0.22780160  0.06047764  0.23992306  0.06882057  0.06283903 -0.11970724  0.07874462  0.09133933  0.41175035 -0.13763436  0.18416267 -0.09477501 -0.01191165 -0.05971514  0.00440947  0.05859621  0.15541579  0.10687709  0.12521231 -0.22134969 -0.20996545 -0.23438871
  9057012  14552  -0.04849524  0.16567266 -0.07395017 -0.07253936  0.20093794 -0.20541726 -0.06940848  0.02245363  0.39597760  0.07958580 -0.10741826  0.37866027  0.03352903  0.14167892  0.01445274 -0.06704607 -0.20674639 -0.27999350  0.21215765 -0.18658059 -0.01596016  0.00027873 -0.10328364  0.10622143 -0.38078040 -0.00321111  0.15363406  0.26973783 -0.08445668  0.05593047 -0.20860991  0.09646998
  9057660  648    -0.26896530  0.08220858  0.20766390 -0.03212299 -0.11921724  0.06524823  0.28680914  0.00141910 -0.01650327 -0.29073852 -0.14667750 -0.08241834  0.34570764  0.23744162  0.01246227 -0.04207442 -0.12237668 -0.19991316  0.06990563 -0.03080886 -0.05550158 -0.14371144 -0.06326544 -0.29290381  0.15568337  0.23719352 -0.15881009  0.23761311 -0.05229749 -0.36474778  0.05260745  0.10028648
  9063032  5372    0.00617595  0.00583807 -0.04082238 -0.27573750  0.07608627 -0.31966525 -0.17563317 -0.13038953 -0.17437757  0.07976747  0.10821656 -0.30919860 -0.19649766  0.09057135  0.03096292 -0.00046065 -0.09815392  0.08891491 -0.18954978  0.03051709 -0.01152745 -0.01645099  0.09155859  0.25753124  0.07924620  0.12695471  0.09266041  0.40693643  0.14353733 -0.39095099 -0.25550060 -0.09865167
  9063650  618    -0.32964294  0.03009408 -0.01740247 -0.09061661  0.08484392  0.30616784  0.26080669  0.03676913  0.03406170  0.35143011  0.05458902  0.01645301  0.00491860  0.15815260 -0.17578978 -0.11092947  0.16248858 -0.11436386 -0.00586151 -0.01552517  0.03060773  0.33562689 -0.06489162  0.15662781  0.00334304  0.17455292  0.44986032 -0.01899372  0.14907970 -0.23688410  0.03257743 -0.14405198
  9065703  2053    0.18370454  0.10015886 -0.36407518  0.23857268 -0.02418999 -0.08689319  0.38663643 -0.02830812 -0.34041550  0.21397763  0.12728972  0.10349168  0.02663370  0.17322794  0.02459777  0.16219087 -0.17943253  0.03915691 -0.30801527 -0.01725215  0.10744033 -0.10253591 -0.16170626  0.16985189  0.09113936 -0.27965166 -0.07171967 -0.01712707  0.22153585  0.07280417  0.03635158 -0.09226875
