# Shadow tomography log started 2020-01-14 05:35:58
# Dimension = 16
# True state = (-0.01368351  0.08298799  0.31013530  0.05415421 -0.04716125 -0.36927067 -0.27572506 -0.08145328  0.19790431 -0.02259635  0.35722066  0.00981079  0.13155062  0.07559725  0.21713843  0.06203123  0.25206411 -0.01016464 -0.00354999  0.12071034 -0.06863492  0.00802327  0.19277117 -0.21116087  0.02150632  0.21004151 -0.05133267  0.08808471  0.23186726  0.28468726 -0.15257532  0.23099305)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15
  55065365 11664   0.19510066 -0.10534620 -0.16617585  0.40923105 -0.35554661  0.08247206  0.11913488  0.14793106  0.10473482 -0.06305919  0.05612002  0.09442870 -0.00722292  0.01998293 -0.18290217  0.24832387  0.16637962  0.10528919 -0.11315263 -0.25056578 -0.00803546 -0.34956522  0.11335697 -0.16103553 -0.00552140  0.23650133  0.16617353 -0.06764243  0.03130501 -0.21627282 -0.09787236  0.20735807
  55078066 12701   0.16088318  0.06019437 -0.09523146 -0.38638359 -0.29748555  0.16361072  0.05002516 -0.11401068  0.11910705 -0.06988347  0.06545561 -0.45777168 -0.23449416  0.30398968 -0.07088598  0.20902795  0.01007112 -0.15660445 -0.01754535 -0.00349212 -0.05125135  0.04804966 -0.16382081 -0.32056362 -0.08853094  0.01652538 -0.01371473 -0.00380336  0.02736274  0.11382360 -0.17517733 -0.20038812
  55089092 11026  -0.01363936  0.08073110 -0.14792893  0.15632270  0.16298488 -0.06240296 -0.29547632  0.36212427 -0.04119888 -0.09178360  0.15746411  0.10419833 -0.18352112 -0.18957899  0.01144515  0.05087956 -0.31415062 -0.13362152 -0.20744700  0.32780154 -0.04990020 -0.09391865 -0.18909026 -0.38892728 -0.15154976  0.10882269 -0.21819859 -0.01859468  0.16496096  0.06175506 -0.00512235  0.02797609
  55090586 1494    0.20397896 -0.01443188 -0.00100934 -0.04876489 -0.04837024 -0.21075845  0.36817400  0.07067800  0.02405260  0.24761354 -0.15286311  0.13862442  0.22045809 -0.03150552  0.20290431 -0.04828961 -0.17908103 -0.08863760 -0.21318055 -0.15238362  0.17006946 -0.14655533 -0.27017054 -0.20321962 -0.27425114 -0.16717426 -0.04256318  0.01836169 -0.41104852 -0.01438533  0.07514577 -0.13235386
  55110296 19710  -0.03919921 -0.16636449  0.07861065  0.00600142 -0.00114943 -0.25361439 -0.18737600 -0.24783735 -0.06950627  0.27896901 -0.27543541  0.04843540 -0.22365264  0.07293124  0.27556034  0.26879999  0.00367267  0.34197899  0.03117510  0.21066872  0.15268804 -0.25449972  0.10572958 -0.23973143  0.29460012 -0.01465377  0.02760542 -0.07551548  0.01101088  0.08378040 -0.10528103 -0.09263353
  55124610 14314  -0.11285615 -0.15868761  0.08160856 -0.24396080  0.16533707 -0.08811857  0.05990515  0.15684025 -0.09176032 -0.23315514  0.06961270  0.00065793  0.03621321  0.38242196 -0.27807634 -0.12727153 -0.17032990  0.03920079 -0.15729657  0.13140609  0.07696812 -0.39800420 -0.01385170  0.05227607  0.04420915 -0.19578267  0.38671106 -0.18962505 -0.00837152  0.13598052  0.08707640  0.17933144
  55135562 10952  -0.10588295 -0.18860100 -0.07885983  0.09927251  0.01463107  0.00569291  0.14869360  0.12530138  0.02831199  0.16542968  0.25471710  0.07791391 -0.08636986  0.30487306  0.19576474 -0.02021878 -0.27649031 -0.09928974 -0.23545851 -0.13023788 -0.09385572  0.02627168  0.30304495  0.26129395  0.06197051 -0.09380659 -0.22378752 -0.15686009  0.13838393 -0.09692631 -0.35583554 -0.30003402
  55151034 15472   0.45744647  0.16911400  0.23408579 -0.01448623  0.02800564 -0.01097064 -0.11744292  0.00701211 -0.26362950  0.21146472 -0.02813726 -0.26262486  0.13811181  0.03998258  0.12874383 -0.28237636  0.22935093 -0.16444892 -0.17088297  0.14042272 -0.04102878 -0.35232065  0.10527507  0.16001010 -0.07474880  0.17059468 -0.09720808  0.01271756  0.23051478 -0.01642666 -0.04620493  0.02274411
  55180325 29291  -0.31634168  0.17262610  0.24415884  0.11249098  0.27015701 -0.11892816  0.03735671 -0.23475665  0.12421002  0.16925540 -0.14577841 -0.01650845 -0.02418517 -0.02110731 -0.34046532 -0.03084996  0.03648674 -0.14468053 -0.05212864 -0.19315523 -0.02864926 -0.11817079 -0.36900003 -0.06921064 -0.02735968  0.11830483  0.05762179 -0.12898998  0.21422267 -0.27123910 -0.27564013 -0.15019392
  55262438 82113   0.08452414  0.04418814  0.11850002  0.27759961 -0.04940844  0.12302872 -0.08432519  0.26569397  0.07734341  0.09184681 -0.35426038 -0.11748035 -0.12825518  0.09748557 -0.39890084 -0.11162922  0.11137242  0.19507278 -0.10396157  0.03198018  0.01366241  0.13773737 -0.00628252  0.08964672  0.02611764 -0.17058071 -0.30947990 -0.25561427 -0.24610918  0.32340180 -0.05293991 -0.06987606
  55271559 9121    0.16872472 -0.29909423  0.08445510  0.01446174 -0.11889709  0.15235139 -0.14432484 -0.22455682 -0.21566303  0.22902481  0.26308990  0.14114011 -0.09212287  0.04325162 -0.16643927  0.02813744  0.02295634  0.02863653  0.07066404  0.19462781  0.29903735  0.21342480 -0.17368825  0.04017373 -0.30412713 -0.23118008 -0.04951353 -0.23219404  0.04695601 -0.28895097 -0.02774994  0.19857708
  55287730 16171  -0.04395409  0.06594772 -0.18011594  0.03752622  0.19941207 -0.00451842  0.16247292  0.23505360  0.21116952  0.25597388  0.04795391 -0.15616479 -0.05939115 -0.20176965  0.13362944  0.19843658  0.33393381 -0.11889257 -0.09162977  0.35102516  0.01643017  0.12300929  0.01337095  0.15386594 -0.09331441 -0.12540210  0.43995652 -0.09985003 -0.07055681  0.06032719 -0.25110841  0.06329739
  55291058 3328    0.09164708  0.20297505 -0.27316279 -0.17561344  0.15902332  0.29750932  0.23130081 -0.06609231  0.15204562 -0.13829058  0.03187552  0.20667420 -0.05907035 -0.02053653 -0.07414516 -0.15057523  0.18444551  0.10639319 -0.01058389  0.30634451  0.22389388 -0.20664509  0.00588891 -0.01786795  0.27242807  0.02000110 -0.23961383 -0.10397179 -0.08817989 -0.32977186  0.07741917 -0.23953586
  55293832 2774   -0.02961716 -0.17892120  0.14841351 -0.00917478 -0.03346693 -0.05510628  0.10171834  0.01128475  0.42333227  0.13948041  0.09772924  0.04519393 -0.18135232  0.18760081  0.45447545 -0.02156183  0.03019058  0.02633917  0.20234341 -0.12527731  0.03190314  0.00679856 -0.12686584 -0.33005538  0.09376293  0.28555929 -0.07276844 -0.03874314 -0.18977692  0.19944259 -0.21715494  0.20148382
  55300764 6932    0.05389518 -0.25103186 -0.08744793  0.10358217  0.06745826  0.10700973  0.30189628  0.17639953  0.06817208 -0.17876896 -0.15574211  0.32841255  0.02636029 -0.25011382 -0.24636989  0.15367608  0.21959995  0.13953415  0.09207598  0.03994631 -0.01703146  0.18604910 -0.21069406 -0.28927838  0.01270653 -0.25898567  0.02093259  0.24384826 -0.13972129  0.22642117  0.14644868  0.03229123
  55307289 6525   -0.06137402  0.25426331 -0.06884507 -0.16411480 -0.11615030  0.06819222 -0.08057719 -0.22695966  0.08221333 -0.27658503 -0.03936326  0.27868340  0.03011820  0.01165354 -0.00998503 -0.10723693 -0.08787233 -0.24458891  0.49228410 -0.01414595  0.07504701  0.27043090  0.27523429 -0.06204043 -0.11618082 -0.18532949 -0.01480746 -0.30505855 -0.19504254  0.01512398  0.02675232 -0.00912054
  55328241 20952  -0.02404087  0.00034131 -0.30994305  0.06864182  0.02564548 -0.01709732  0.13142447 -0.06130898 -0.09241907 -0.20426701 -0.09468315  0.08432499  0.29846714  0.09602917  0.04406673  0.15106519  0.02517577 -0.05458748  0.13923072  0.19502436  0.12613566 -0.13168079  0.11750428  0.13221821 -0.20279689  0.52525997  0.01255970  0.26491180 -0.00986544 -0.04868164  0.07441441  0.40782108
  55348887 20646   0.18072822  0.01154194 -0.06184619  0.00090837  0.33596828 -0.22540124 -0.01266331  0.07984796  0.11058017  0.07559739  0.14513985  0.23945963 -0.10987190  0.15163149  0.17720716 -0.28955998  0.12847395 -0.11863402 -0.18921916  0.15389681  0.14528781 -0.13753927  0.04828111 -0.16530828 -0.19040467 -0.14985016 -0.06380143 -0.01813332 -0.07322424 -0.28744406  0.48424647  0.03407273
  55394883 45996  -0.18684064  0.07176494 -0.38677716  0.13979645 -0.10935633 -0.30832235 -0.24485873 -0.02563798 -0.00443685 -0.04378051 -0.02279560  0.20250986 -0.11935675 -0.13447607 -0.08441482  0.11192979 -0.13822280 -0.18092268 -0.28927397  0.00690267 -0.21751304  0.04295228 -0.33579244 -0.15702781  0.08519360  0.00924348  0.07098962 -0.21798226 -0.13472021 -0.17246243 -0.19216833  0.24669507
  55399492 4609   -0.23979141  0.09103591 -0.17862133 -0.04470408 -0.06852409 -0.26196751  0.09198985  0.09676902 -0.02488988 -0.10206357 -0.14891370 -0.23100907 -0.05439538  0.06603160  0.22215110  0.27025618  0.11967517 -0.10694461 -0.21607973 -0.14704066 -0.22715139  0.18235448  0.30193429 -0.11296188 -0.05481502  0.02501934 -0.28339874 -0.00904400  0.05557590  0.30993652  0.31290840 -0.17011615
  55417057 17565   0.28875406 -0.02409008 -0.24642544 -0.00244858 -0.19512792 -0.18436552  0.23123262  0.00842616 -0.15205137  0.36335854 -0.10084542 -0.27136844 -0.20779186 -0.09218950 -0.12354338 -0.21107330  0.07988253 -0.34037761  0.24503063 -0.01862842  0.07444830 -0.06693797 -0.03374824  0.03138915 -0.00102767 -0.15961186  0.01638383 -0.03292365  0.14872224  0.22583700  0.01575188  0.29031439
  55454528 37471  -0.18331025  0.42406522 -0.24912380  0.16435507  0.07526370 -0.12101347  0.37575679 -0.09283846  0.11911052 -0.02198998 -0.08824595 -0.17671690 -0.11369383 -0.02408970  0.04053427 -0.01322401 -0.10799005  0.48222689  0.19485683 -0.12344547  0.08599823 -0.27244606 -0.09909730 -0.02098858 -0.04203401 -0.15305899  0.00769574 -0.02851133 -0.07113644 -0.17104768 -0.01624137 -0.09173181
  55459802 5274   -0.13768123  0.10295708 -0.06656674 -0.12991880  0.09814832 -0.09879783  0.06628293 -0.17640254  0.01259946  0.41675509 -0.14453453  0.25102476  0.06619131  0.10548130 -0.29612745 -0.10253701  0.06201395  0.16896977 -0.20691646  0.00458906  0.33836452  0.20582767 -0.02318148  0.16174162  0.15914257  0.27383350 -0.04271324 -0.17962746 -0.17864101  0.28217389  0.07794245 -0.10941469
  55482508 22706  -0.10446378 -0.33364859  0.00166565  0.03357310 -0.08098917 -0.24496048 -0.19859720 -0.21715125 -0.19724614 -0.22947748 -0.03442036  0.04342771 -0.46120801  0.01925938 -0.08090654 -0.19691973 -0.05864762  0.40343082  0.04739819  0.24236209  0.08356693  0.00319349  0.27635593 -0.08165186  0.03973977  0.01200812 -0.04547171  0.06198968  0.16369001  0.09395497 -0.04308005  0.09002804
  55491097 8589   -0.17870541  0.01121404 -0.23518074 -0.08513542 -0.28058185  0.35409577  0.06327681  0.09060286  0.11405771  0.01567182  0.17613463  0.10923437 -0.37221934 -0.28369838 -0.01554540 -0.24509282  0.24506909 -0.09947192 -0.11731516 -0.14088971 -0.02311327 -0.07121820  0.14832710  0.19323793  0.00072653  0.18824999 -0.14102731  0.22943915 -0.17716436 -0.17791244 -0.01721789 -0.11697359
  55504231 13134  -0.10580134 -0.20953591 -0.22757550  0.31922198  0.24059575  0.12443047 -0.08600712 -0.31425772  0.05373191  0.13825570  0.20412274 -0.30669082  0.20924075 -0.08010404  0.00835707 -0.09551407  0.23320375  0.03558599  0.13409392  0.08743503 -0.03603926  0.38353869 -0.06130019 -0.03340460  0.01732403 -0.03814437 -0.33606231 -0.06264984  0.05325734 -0.19075731 -0.04593956 -0.00780913
  55557639 53408   0.08324260 -0.14851893 -0.30344404 -0.16329828  0.01084611  0.29995848 -0.34332760 -0.12458398 -0.05723198 -0.04418212 -0.30914163 -0.19494189 -0.10578190  0.04334539  0.26799316  0.13157847  0.04889843  0.00087179  0.06176393  0.20625266  0.15816824 -0.23117521 -0.29485651  0.03487649  0.03682218 -0.05683959  0.06179717 -0.07936030 -0.23977476  0.14575753  0.17173167 -0.22245216
  55565103 7464    0.10577539  0.07665559  0.12123039 -0.24143491  0.20593242 -0.07098308  0.12201529 -0.12002428 -0.18538252 -0.02014786 -0.10178001  0.15787695 -0.23533466  0.11078302 -0.08154183  0.18005474 -0.09794016 -0.14204517  0.22600567  0.03898242 -0.19483450 -0.03475320 -0.22850465  0.09358461  0.32495243  0.09626339 -0.52693152  0.16969624  0.03285994 -0.21765428  0.01413804 -0.06285810
  55604937 39834   0.14368682 -0.30084699 -0.08493219  0.18096961 -0.11297365 -0.10300909  0.24428591  0.19252840 -0.11535580 -0.27657855 -0.08829970 -0.01988904  0.01055408  0.22531212  0.04940848  0.09854015  0.14075414 -0.09355621 -0.07181013 -0.20256828  0.38568046  0.04587463  0.11072276  0.13145078  0.31268526 -0.02753346 -0.00018802 -0.29007901 -0.09070575 -0.29219095 -0.14149433 -0.12764812
  55619059 14122   0.00078419 -0.25304665 -0.17799560 -0.02645306  0.00592063  0.44900193 -0.01711101 -0.05328062  0.02189641  0.01158324 -0.11522106  0.08583463 -0.18358861  0.02890004  0.32470985  0.12768121 -0.06232456 -0.12022435  0.02799924 -0.02832963 -0.03109892 -0.07806431  0.14654685 -0.20918041  0.11213726  0.16933024  0.12184548 -0.33924268 -0.31502021 -0.25324096 -0.23240474 -0.20124772
  55641583 22524  -0.27720888  0.18338877 -0.08691155 -0.21795993 -0.05107672  0.14724233 -0.04360295 -0.33668498  0.15795588  0.08579416  0.19977745  0.18804999  0.31508046 -0.00958996  0.03782612 -0.14233715 -0.16398110  0.14342885  0.11882335  0.29379539  0.11072865  0.13986645 -0.13716682  0.12852915 -0.19601137 -0.10763173 -0.04850899 -0.27133588  0.01678030 -0.18106179  0.21261479 -0.21672109
  55644017 2434    0.02713118  0.11526633  0.06304418 -0.27471461 -0.03209821  0.00766710 -0.10377063  0.02144077  0.00003721 -0.23966913 -0.18358161  0.12468565  0.16691888 -0.20120164 -0.05508216 -0.10089331 -0.07262261 -0.10089894  0.25524995 -0.49851394 -0.19584687 -0.04912691 -0.38446736 -0.11402323  0.26833298 -0.04010346  0.21518323 -0.11303874  0.07038051  0.08873061  0.08975266 -0.14726326
  55658603 14586   0.16624687  0.20507139  0.14998596 -0.11931662 -0.46818428 -0.02168904  0.06982914  0.18025345  0.03779190 -0.15687824  0.12203686  0.40300357 -0.11411224  0.22766543  0.25105938  0.01841686 -0.08876272  0.17148152  0.03510006 -0.06644636  0.36672526 -0.05585552 -0.01126623  0.04158974  0.15771891  0.11135055 -0.22351674  0.06372323 -0.13302603  0.09859546 -0.01952629  0.05903791
  55683307 24704   0.29347172 -0.03192214  0.26611218 -0.19163496  0.03523500  0.13014443 -0.09154109  0.14649567 -0.15470971  0.30279207  0.00385836 -0.17802941 -0.09796991  0.06113645 -0.24892056  0.04572582 -0.06538779 -0.24093235  0.22149180  0.25382302  0.13812187  0.10393010 -0.13964062  0.22067243  0.14358433 -0.21470225  0.02165388 -0.17584655 -0.34917788  0.18628817  0.05295421 -0.03405299
  55712202 28895   0.12483823  0.07164420 -0.35569046 -0.01334771  0.09142878 -0.33411745 -0.03265226 -0.01209700 -0.32824182 -0.22952257 -0.05890499 -0.17929333 -0.12920233  0.41979051  0.12837994 -0.00639396 -0.04737667 -0.03252436  0.15893477  0.03389356  0.15326724 -0.18261208 -0.14083577 -0.15360245 -0.14901978 -0.28941659  0.03704045 -0.04097629 -0.03629349 -0.20908800  0.14361774 -0.14575599
  55722614 10412   0.33433092  0.33932014 -0.05136596 -0.00268896  0.17558278  0.08926377 -0.03682981 -0.18603083 -0.04463352  0.23655430 -0.13998255 -0.06936939  0.04414338  0.13013320  0.17711565 -0.13144562 -0.19874001 -0.03069980 -0.25624263 -0.11608886  0.07149156  0.31998527  0.17541342 -0.20272100  0.00568665  0.16978487  0.06663687  0.14913826  0.08075808  0.27725845  0.12512687 -0.30373047
  55755547 32933   0.03223199 -0.06664716  0.11969468 -0.05578057  0.15818497 -0.04002892 -0.05442150  0.08950392 -0.13736650 -0.05273410  0.07625611 -0.08081120  0.14981726 -0.02643802  0.63108697  0.19055708  0.32561265 -0.10681215  0.10886225  0.13729984 -0.03246207  0.19752825 -0.25013766  0.28100581 -0.02042083  0.09948649 -0.02150514  0.02298098  0.24999010  0.09024291 -0.16005045 -0.10228182
  55762558 7011   -0.17497892  0.15565888 -0.18930766  0.03475313 -0.00082174 -0.17856698 -0.03891074 -0.01596300 -0.09456654  0.07029486 -0.17222199  0.12242480 -0.04304705 -0.26124757  0.15333618 -0.01941259  0.21426697  0.16928235 -0.12897705  0.19153098  0.11119931 -0.33743503  0.16824878  0.15394615  0.14674211 -0.06998264  0.38154094 -0.17409542 -0.16364520  0.41264606  0.12282071 -0.03676181
  55777845 15287   0.01143680  0.14836960 -0.00144084  0.17736706 -0.03729983 -0.02852233 -0.00074118  0.07928763  0.05025054 -0.17101522 -0.01009280 -0.25132058  0.49416731  0.23104302 -0.07026654  0.20459478  0.01310919 -0.04071117 -0.10572155 -0.08561040  0.08224647  0.06521013  0.31488156  0.10553231  0.40427521 -0.06439157 -0.05100996 -0.40432875  0.09477571 -0.08092937 -0.01161958  0.08668076
  55781012 3167   -0.18817437 -0.39971580  0.06153267 -0.15667461 -0.04182061 -0.16913146 -0.42656234  0.20898313 -0.14057421 -0.08238800  0.23261715  0.15723141  0.10546474  0.05729023 -0.06235632 -0.09079432  0.17716287 -0.13120734 -0.11196233 -0.08640102  0.02791519  0.17695304  0.29537335 -0.17246475 -0.04774816  0.04044996 -0.07515034  0.00917121 -0.10020879  0.10822149  0.26677966 -0.26139186
  55846302 65290   0.09343214 -0.00553427  0.15828986 -0.38636328  0.22001378 -0.26618720  0.41482236 -0.04850657 -0.29422807  0.06728854  0.06946314  0.00067206  0.02449015 -0.03111745 -0.13676174 -0.02259744  0.11746870  0.23457622 -0.00552330  0.00847899 -0.07581735 -0.08241750  0.07153705 -0.12975374 -0.02231490  0.41809538 -0.14195756 -0.31827070 -0.02067328 -0.06092769 -0.04105015 -0.02265052
  55865075 18773  -0.00124828 -0.06338639  0.23339617 -0.00695329 -0.20701448 -0.24968195  0.13758231 -0.15087444  0.18520526 -0.00744764  0.27002435 -0.30652002 -0.09156247 -0.04036204  0.16951291 -0.07859032  0.00020674  0.30524447  0.05096017 -0.16983023 -0.12417525  0.23013699  0.11311408 -0.10476796 -0.03189972 -0.34965377  0.23412956 -0.04509090 -0.21930715  0.05564775 -0.27258695 -0.16135113
  55907884 42809  -0.20237828 -0.03524224  0.12393407  0.00210587 -0.03391600  0.17981283 -0.09516435  0.22502582 -0.01959855  0.16315190 -0.33449818 -0.23254309 -0.22004540  0.12962226  0.03858113 -0.17593390  0.10678551  0.50030636  0.01867107 -0.00470286 -0.09975470 -0.00762854 -0.03243248  0.11081414  0.25415439 -0.03750366 -0.21560180  0.03682475  0.15356994 -0.17090430  0.21117044 -0.24896324
  55916090 8206   -0.03821560  0.09648882  0.22636237 -0.29720078 -0.03210082 -0.13179805 -0.21446269 -0.12234312  0.14468301 -0.19702596 -0.08868051 -0.12629568 -0.00438537  0.13353377  0.03299148 -0.02806138 -0.23962759 -0.19412074 -0.34726308  0.19564689 -0.30061126 -0.39680169  0.04599018  0.19706894  0.00079983  0.03957180 -0.13078996  0.10844393 -0.05817198 -0.00136670 -0.22128343 -0.20365640
  55930884 14794   0.06347182  0.24406127  0.00730812 -0.24776118  0.08251638 -0.04610042 -0.34984777  0.24933695  0.13650726  0.47424188  0.15870501 -0.00677539  0.07428274  0.04850686  0.18018557  0.11160187  0.08065307  0.08744064 -0.12200168 -0.17730708 -0.08115941 -0.18377802 -0.02541955 -0.17832327 -0.12202911 -0.08389788  0.11205681 -0.06012821 -0.00805816 -0.24841398  0.01155171  0.35582987
  55934158 3274    0.13244025  0.24292839  0.25619545  0.31122405  0.18376296 -0.44809663 -0.22790753  0.08446615 -0.11770106  0.03561194  0.04656396 -0.12991596 -0.02304335  0.08761666  0.04950929 -0.03264108 -0.01488563 -0.14053063  0.03552291  0.00173193  0.11486843 -0.00634668  0.09091793 -0.17958007 -0.31904560 -0.02981557  0.26654839  0.04322421  0.14689383  0.31008670  0.05549070 -0.22367170
  55970058 35900   0.05692056 -0.11903554 -0.14142649 -0.11720532  0.21042639  0.24488464  0.29365532  0.04427320 -0.23420713 -0.06102639  0.13262563 -0.40113751  0.03743158 -0.39690021 -0.20925050 -0.07922603 -0.12065581 -0.25460960 -0.05671386  0.14278147 -0.11406176  0.04993509 -0.18575338 -0.15896284 -0.04679542  0.04567257  0.03888971  0.06807256  0.14779984  0.14556087 -0.03486225 -0.27821761
  55997881 27823  -0.16866343  0.01076895 -0.03216055  0.07428859 -0.19047927 -0.35265737  0.37233064  0.03995083 -0.14049159  0.09872233 -0.08058215  0.01559525  0.11771130 -0.07335152 -0.13445104 -0.12538313  0.09297738  0.45455089 -0.12794607  0.31476316 -0.09546220  0.00933080 -0.01198789 -0.06854779  0.10020906 -0.30939033  0.10331446 -0.04342576 -0.02950638 -0.05481741  0.29597220 -0.14213996
  56028929 31048  -0.32488550  0.14544979  0.12221113 -0.20241840  0.04428065 -0.00132380  0.05984983  0.07337379  0.17584383  0.38554268 -0.05008301 -0.04978855  0.06372574 -0.00734527  0.02966214  0.09397980  0.00757972 -0.03044798  0.12227104 -0.09932659  0.05080314  0.06221814 -0.18209482 -0.26046178  0.04201697 -0.14173307 -0.36144319  0.13004533  0.29231967  0.35543236  0.14277312  0.27065321
  56053890 24961   0.14715707  0.03956859 -0.23049090  0.26644558 -0.10600252  0.30946040 -0.16958771 -0.09387672 -0.03058166  0.42845251  0.06466537 -0.04957814  0.12356002  0.08209692 -0.33929846 -0.09078631  0.03118124  0.20130486 -0.19648532 -0.25947963  0.26380657 -0.11187338 -0.07177470 -0.11807343  0.16648525  0.07463294  0.27691452 -0.00331233  0.08862094  0.05444247  0.04174842  0.01976211
  56058551 4661    0.30008613  0.10998243 -0.02680411  0.06896540  0.16756189 -0.18666656  0.00404208 -0.02016209 -0.27910692  0.00205835 -0.10899329  0.37749025  0.07063129 -0.18449795  0.11269399 -0.00397460  0.19541475 -0.03003016  0.05413877 -0.13799395 -0.02632816 -0.17856467 -0.48692336 -0.02846011  0.31165209  0.07956878 -0.21391876  0.03430127 -0.17961735  0.12597235 -0.04353692 -0.11418440
  56092489 33938   0.13825117 -0.08066674  0.02810769 -0.09713420  0.22529262 -0.02311946 -0.11366757 -0.10193491 -0.01304277  0.04117322  0.28001160  0.22828851  0.01321032 -0.28217218  0.10220734  0.11493359  0.07910869  0.48152807 -0.14745969 -0.03725810 -0.01797191  0.25877884  0.29302782 -0.14389137 -0.07080572  0.14801369 -0.19853014  0.04282299  0.31320109 -0.05672245 -0.16975795 -0.14245604
  56133642 41153   0.09280549  0.22386754  0.37196499 -0.02545786  0.00201655  0.09190129  0.16269508 -0.40364009 -0.10708412 -0.04054644  0.24789363 -0.09586104 -0.38059397  0.00804232  0.06610507  0.00197637 -0.02327156  0.06165222 -0.21745277 -0.03111902 -0.21016421 -0.06877795 -0.10360776 -0.07082326  0.04422317  0.19693713  0.08913866 -0.16474864 -0.03282478  0.00575933  0.30821397  0.28669991
  56137438 3796    0.11553983  0.13539988 -0.23830698 -0.02283832  0.04282022 -0.00375992  0.19495501  0.18419664 -0.24342975  0.19732001  0.28755551  0.04855073 -0.16106494  0.09805236  0.11899225  0.24606022 -0.09955514 -0.15371782  0.07698886  0.03632990  0.34717389 -0.20406698  0.13671729  0.09220597 -0.07238679 -0.13316468 -0.24316427 -0.35817245  0.10995700 -0.21895495  0.19194767 -0.07939523
  56183818 46380   0.16337492 -0.05842921 -0.26312179 -0.14776396  0.04407905 -0.13801976 -0.10349443  0.10793807  0.28183929  0.15137104  0.13553465  0.22884287 -0.21270597 -0.10652338 -0.23584063  0.09312871 -0.13331678 -0.02133014  0.39757851  0.16478540 -0.32005639 -0.15244226  0.11815732 -0.24681266  0.05791115  0.16073546  0.21455148  0.01659307 -0.12283329  0.06007700  0.20173564  0.05106633
  56187106 3288    0.10552853 -0.42019271  0.06061946  0.06279355 -0.05288425  0.05341132  0.07748616 -0.04702220 -0.23904914 -0.09166278 -0.00748635  0.13125581  0.10303865  0.26250979 -0.10949147  0.46095865  0.03082885  0.04950072  0.00014693  0.17737150  0.10871418 -0.02818961 -0.17738126 -0.03273108 -0.29445365  0.13719149  0.00858809  0.38241872  0.05552950  0.03534613  0.21099029  0.15259990
  56195274 8168   -0.26034912  0.20011115  0.12413612 -0.06926172 -0.10911372  0.25833379 -0.17091848  0.19834660 -0.20058441 -0.06679612  0.02027014  0.14078837 -0.34044467  0.21610470 -0.02225850  0.12627237 -0.11969270  0.10904414 -0.10246953  0.07464819 -0.18637007 -0.29483700 -0.03407960 -0.17349925  0.13674418 -0.15715190  0.02411666  0.25953284  0.09255053 -0.04956232 -0.22831047 -0.33331746
  56222749 27475  -0.20393826  0.09261128  0.09146741 -0.16780921  0.16620060 -0.26747800 -0.02937140 -0.19400667 -0.06334707 -0.20442627  0.31509695 -0.14341704  0.25521053  0.13144042 -0.50844741  0.03826073  0.07778151  0.07846033  0.22148049 -0.18974162 -0.00877340 -0.29275450  0.00270922  0.18962700  0.07178143  0.03453942 -0.09380624  0.00549944  0.07482980 -0.10959922 -0.12445474  0.01741676
  56241339 18590   0.22231237  0.01775357  0.05084577  0.20932564 -0.03001980  0.07441384  0.19494234 -0.18151001 -0.05210836 -0.12430345 -0.12767066  0.00871300  0.11980186  0.12773227  0.08257479  0.01401135  0.13634504 -0.21642584  0.22963318  0.14135740 -0.07608070 -0.02574807  0.35357895 -0.11083971  0.48669746 -0.08578600  0.05168048  0.10712278  0.45094518 -0.03119337 -0.03320347  0.09242392
  56251981 10642   0.01292418 -0.22483776  0.05642371 -0.25895232  0.23150523  0.00898450  0.29485726  0.10560513 -0.04601137  0.10159815 -0.29820368  0.04129599 -0.24367517  0.12533875 -0.06597718 -0.05684135  0.39808250 -0.02935622 -0.05130029 -0.48284248 -0.06704646 -0.10514478  0.25209643  0.00416593 -0.11321274 -0.01970194  0.14293388  0.01117325 -0.00568137  0.03263961  0.10483761 -0.14649772
  56254169 2188    0.14242830 -0.11324720 -0.11878785 -0.34495641 -0.03512599 -0.03562480  0.04801874 -0.26817990  0.12821583 -0.19035356  0.01596235 -0.09017681  0.00772788 -0.03548551  0.25478816  0.13925212 -0.08456117  0.18931607 -0.02852732  0.03492414  0.30035278 -0.32343864 -0.00668716 -0.10861979  0.03439878 -0.30817201  0.24873191 -0.08648192 -0.06368538  0.37554173 -0.21472834  0.04449039
  56264955 10786   0.31857375 -0.07026741 -0.14959921 -0.04878727  0.08005131  0.11716657  0.10592629  0.25305740  0.17138391  0.02973803  0.09790289 -0.11432963 -0.10434012  0.11267164 -0.09679418  0.19187271  0.18659335  0.27302620 -0.01120082 -0.37563173 -0.11897033 -0.30282578  0.36220428  0.14788392  0.18157485  0.06056176 -0.08967667 -0.07773948 -0.13428689  0.02583009 -0.23238005  0.13346267
  56284735 19780  -0.04675463 -0.00562247  0.36763964 -0.19985759  0.22557077 -0.16096810 -0.07804642  0.03046072 -0.02705679 -0.42142415  0.17427219  0.24058285  0.07796037  0.16142307 -0.14380276 -0.31305790  0.06011013  0.13055568  0.13462437 -0.12568595 -0.24210956  0.05078999  0.21297651 -0.13298654 -0.23529037 -0.04096537 -0.01917784 -0.03921782  0.08566917  0.06791271 -0.16901223 -0.20781157
