# Shadow tomography log started 2019-12-30 13:53:05
# Dimension = 4
# True state = (-0.10347576  0.40046587  0.27090373 -0.62819040 -0.17220832  0.44102396 -0.00859407 -0.36969738)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3
  249687795 31082   0.50000000  0.00000000  0.00000000  0.50000000 -0.50000000  0.00000000 -0.00000000 -0.50000000
  249697052 9257    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.50000000  0.00000000
  249778525 81473   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  249808798 30273   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000
  249864140 55342   0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000
  249919147 55007   0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  249939575 20428   0.50000000 -0.00000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000  0.50000000
  249941530 1955    0.50000000  0.00000000 -0.00000000 -0.50000000 -0.50000000  0.00000000 -0.00000000 -0.50000000
  249945643 4113    0.50000000  0.00000000 -0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  249980760 35117   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  250039427 58667   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  250052560 13133   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000
  250138301 85741   0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  250217488 79187   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000
  250290629 73141   0.50000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000
  250319880 29251   0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  250382853 62973   0.50000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000
  250432078 49225   0.50000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000
  250492686 60608   0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000
  250542958 50272   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000
  250568009 25051   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677
  250694079 126070  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  250779430 85351  -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  250853164 73734   0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000
  250888704 35540   0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  250898163 9459    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.50000000  0.00000000
  251008465 110302  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000 -0.50000000  0.00000000
  251043228 34763   0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  251069365 26137   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677
  251150582 81217   0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000  0.50000000 -0.00000000
  251211568 60986   0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000
  251295530 83962   0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  251382050 86520   0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  251429288 47238   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  1.00000000  0.00000000
  251516401 87113   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  251649144 132743  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.50000000  0.00000000 -0.00000000  0.50000000
  251655217 6073    0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000
  251677693 22476   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  251694392 16699   0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000
  251729664 35272   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  251744941 15277   0.50000000 -0.00000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000 -0.50000000
  251747839 2898    0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  251780611 32772   0.50000000 -0.00000000 -0.00000000  0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000
  251860416 79805  -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000
  251940663 80247   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  252020930 80267   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000
  252059607 38677   0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000 -0.00000000  0.50000000
  252065571 5964    0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000
  252185293 119722  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000 -0.70710677
  252210259 24966   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677
  252244682 34423   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  252324753 80071   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  252386203 61450   0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000
  252406521 20318   0.50000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  252433396 26875   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.50000000  0.00000000
  252489895 56499   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.50000000  0.00000000
  252542864 52969  -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  252624444 81580   0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000  0.50000000 -0.00000000
  252640689 16245   0.50000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  252719537 78848   0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  252722392 2855    0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  252736153 13761   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  252772627 36474   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  252827702 55075   0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  252837121 9419    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.50000000  0.00000000
  252874962 37841   0.70710677 -0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000 -0.00000000  0.00000000
  252889893 14931   0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  252951687 61794   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000
  253007788 56101   0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000
  253086283 78495   0.50000000  0.00000000  0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000 -0.50000000
  253167604 81321   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000
  253219196 51592   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  253275093 55897   0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  253361930 86837   0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  253471753 109823  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.50000000  0.00000000
  253535147 63394   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  253543560 8413    0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677
  253606052 62492   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  253629636 23584   0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  253656570 26934   0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  253742448 85878   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  253790169 47721   0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000 -0.50000000  0.00000000
  253823216 33047   0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  253907254 84038   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  254033845 126591  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  254039113 5268   -0.00000000  0.00000000 -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.70710677
  254048805 9692    0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000 -0.50000000  0.00000000
  254129157 80352   0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  254213663 84506   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  254296768 83105   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  254331759 34991   0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  254367582 35823   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  254425694 58112   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  254439743 14049   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  254490561 50818   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000
  254611273 120712  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000 -0.70710677
  254650318 39045   0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000  0.00000000 -0.00000000  0.50000000
  254683276 32958   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  254733482 50206   0.50000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000
  254789648 56166   0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000
  254843452 53804   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  254930056 86604   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  254962538 32482   0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  255043436 80898   0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  255087657 44221   0.00000000  0.00000000  1.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  255121934 34277   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  255155982 34048   0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  255171042 15060   0.50000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000 -0.50000000
  255184575 13533   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  255220051 35476   0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  255259254 39203   0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  255274546 15292   0.50000000 -0.00000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000 -0.50000000
  255354872 80326   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  255375209 20337   0.50000000 -0.00000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000  0.50000000
  255433505 58296   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  255438467 4962    0.50000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  255460885 22418   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  255542529 81644   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000  0.50000000  0.00000000
  255598514 55985   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000
  255632914 34400   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  255635597 2683    0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  255655296 19699   0.50000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  255658704 3408    0.70710677  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  255683996 25292   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677
  255706626 22630   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  255739884 33258   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  255774873 34989   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  255784139 9266    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.50000000  0.00000000
  255870063 85924   0.00000000  0.00000000  0.00000000  0.00000000  1.00000000  0.00000000  0.00000000  0.00000000
  255909894 39831   0.70710677 -0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000 -0.00000000  0.00000000
  255914693 4799    0.50000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  255939592 24899   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677
  256024466 84874   0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  256085128 60662   0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000
  256101147 16019   0.50000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  256187001 85854   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000
  256208468 21467   0.50000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  256237509 29041   0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000  0.50000000 -0.00000000
  256317180 79671   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000
  256320671 3491    0.70710677  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  256340145 19474   0.50000000 -0.00000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000  0.50000000
  256356289 16144   0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000
  256391968 35679   0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  256425087 33119   0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  256471722 46635   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  1.00000000  0.00000000
  256477037 5315    0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677
  256506132 29095   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000
  256519619 13487   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000 -0.50000000  0.00000000
  256553933 34314   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  256568194 14261   0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.50000000  0.00000000
  256572649 4455    0.50000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000
  256575270 2621    0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  256701826 126556 -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000
  256704635 2809   -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  256754117 49482   0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000 -0.50000000  0.00000000
  256835185 81068   0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000  0.50000000 -0.00000000
  256844702 9517    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.50000000 -0.00000000
  256870150 25448   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677
  256885424 15274   0.70710677  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  256888077 2653    0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  256890715 2638   -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  256924120 33405   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  256976331 52211   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  257103922 127591  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  257184484 80562  -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000
  257269439 84955   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  257316647 47208   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  1.00000000  0.00000000
  257379551 62904   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  257383340 3789    0.50000000  0.00000000 -0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  257433109 49769   0.50000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000
  257436972 3863    0.50000000  0.00000000 -0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  257469233 32261   0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000
  257503566 34333   0.00000000  0.00000000  0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000
  257508716 5150    0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677
  257633668 124952 -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000
  257667943 34275   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  257794456 126513  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000
  257827319 32863   0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  257829316 1997    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000
  257843382 14066   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  257882630 39248   0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000 -0.00000000  0.50000000
  257931777 49147   0.50000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000
  257966715 34938   0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  258013998 47283   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  1.00000000  0.00000000
  258075539 61541   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000
  258091431 15892   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000
  258173603 82172   0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  258251185 77582   0.50000000  0.00000000 -0.00000000 -0.50000000  0.50000000  0.00000000 -0.00000000 -0.50000000
  258383815 132630  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.50000000  0.00000000 -0.00000000  0.50000000
  258389075 5260   -0.00000000  0.00000000 -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.70710677
  258417626 28551   0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  258501213 83587   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  258584990 83777   0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  258668813 83823   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  258749013 80200   0.70710677  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  258786514 37501   0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  258789902 3388    0.70710677  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  258814781 24879   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677
  258850727 35946   0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  258853445 2718    0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  258938162 84717   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  258975077 36915   0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  259056907 81830   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000  0.50000000  0.00000000
  259060193 3286    0.70710677  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000
  259144660 84467  -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  259214310 69650   0.50000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000
  259252631 38321   0.50000000  0.00000000 -0.00000000 -0.50000000 -0.50000000  0.00000000  0.00000000  0.50000000
  259257840 5209    0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677
  259293471 35631   0.70710677  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  259295753 2282    0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.50000000  0.00000000
  259347195 51442  -0.00000000  0.00000000  0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677
  259429656 82461   0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.50000000  0.00000000
  259461831 32175   0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000
  259463809 1978    0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000
  259500260 36451   0.70710677 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.70710677 -0.00000000  0.00000000
  259623488 123228  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000 -0.70710677
  259627328 3840    0.50000000 -0.00000000 -0.00000000 -0.50000000  0.50000000 -0.00000000 -0.00000000  0.50000000
  259654743 27415   0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.50000000  0.00000000
  259735507 80764   0.50000000  0.00000000  0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000 -0.50000000
  259819382 83875   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000  0.50000000  0.00000000
  259824166 4784    0.50000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  259877176 53010   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677
  259891519 14343   0.50000000 -0.00000000 -0.50000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000
  259978180 86661  -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  260027865 49685   0.50000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000
  260034613 6748    0.50000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000
  260111967 77354   0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000
  260162086 50119   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000
  260271463 109377  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000
  260354751 83288   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  260439639 84888  -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  260487983 48344   0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.50000000  0.00000000
  260497178 9195    0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000 -0.50000000  0.00000000
  260619763 122585  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000 -0.00000000 -0.70710677
  260703712 83949   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000
  260707679 3967    0.50000000  0.00000000 -0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000  0.50000000
  260787352 79673   0.50000000  0.00000000  0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000 -0.50000000
