# Shadow tomography log started 2019-12-30 18:49:40
# Dimension = 4
# True state = (-0.10347576  0.40046587  0.27090373 -0.62819040 -0.17220832  0.44102396 -0.00859407 -0.36969738)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3
  335372804 8006   -0.01315406 -0.08409202  0.47817296 -0.41709206  0.15202048 -0.58985820 -0.34461382  0.31676288
  335447504 74700  -0.24972184  0.16035034 -0.11184148 -0.03403705  0.03796321 -0.75746998 -0.14515686 -0.54953366
  335498408 50904   0.19881324 -0.08862620  0.21224261  0.03556456 -0.32243992  0.38665526  0.22454890 -0.77615393
  335543862 45454  -0.30306256 -0.18626647  0.67073780 -0.56824583 -0.24012394 -0.13976617  0.04873514  0.14524518
  335547140 3278    0.53663862 -0.67083705 -0.29154447 -0.28675860 -0.11325618 -0.28514413 -0.00631415  0.02437146
  335580751 33611  -0.00019096 -0.09083755  0.72578174  0.60585924  0.19998104 -0.16021608 -0.06445166  0.16765539
  335595331 14580   0.35098722  0.46669128  0.12331316  0.07214486  0.08976945 -0.18381182  0.20878573 -0.74374685
  335627616 32285   0.38009082  0.54412282 -0.04578456 -0.19004435  0.46760281 -0.03848360 -0.24057985  0.49318983
  335715765 88149  -0.44931247  0.09129813 -0.21763506  0.01365035  0.09497483 -0.81445654 -0.25962956 -0.04964287
  335732300 16535   0.24734675 -0.31791293 -0.18436298  0.64359139  0.13552907  0.21204420  0.49335483 -0.28778726
  335759335 27035  -0.35507715 -0.52229320 -0.40621623 -0.08012503  0.54252667  0.08247373 -0.22970025  0.27531632
  335808574 49239  -0.38821101 -0.48792599 -0.06277142  0.03083801 -0.77465224  0.01932858  0.05319152  0.05513782
  335892767 84193  -0.09724654  0.20160488 -0.61230982 -0.02354185 -0.10222257 -0.15691681 -0.31178712 -0.66493421
  335905089 12322  -0.16004384  0.29029387  0.12981530  0.08025096  0.32424603 -0.61681251  0.44761638  0.42528771
  336019464 114375 -0.21114879  0.34197584 -0.30764883  0.19816021  0.16999541 -0.43262652 -0.48200836 -0.50611979
  336043451 23987  -0.09657429  0.22467212 -0.58741784 -0.65572294 -0.21437817 -0.02841895 -0.09137301  0.33173617
  336055926 12475   0.74639108  0.33418610  0.05417261 -0.25460859  0.49127861  0.10110584 -0.04020788 -0.10132157
  336085333 29407  -0.37405666 -0.34795846  0.15587959 -0.02174495 -0.12660177  0.37439291 -0.47675264 -0.57510356
  336090773 5440   -0.75145699 -0.17015327 -0.28514224  0.38176552 -0.18845930 -0.17999687  0.26120980  0.20775685
  336185027 94254  -0.32356324 -0.17845016  0.52485546 -0.58342170  0.16061633  0.07838028  0.44628386  0.12844409
  336221344 36317   0.05246216 -0.07795431 -0.27832920  0.23421450  0.54628772  0.66746896  0.33701551 -0.03636938
  336239612 18268  -0.48343477  0.60297332  0.26430819 -0.39322097 -0.05195896  0.27176148  0.08350754  0.30774162
  336311939 72327   0.30347217  0.44367759  0.15507601  0.59353108 -0.03215603  0.10507589 -0.49975103  0.27000200
  336401450 89511  -0.10236907 -0.12543887  0.17266524 -0.01911277  0.79897920  0.42196288 -0.24523274 -0.25893540
  336405857 4407   -0.25507313 -0.14997398 -0.48698505  0.36312219  0.26010565  0.16521386  0.32612468  0.58491492
  336482602 76745  -0.07210066  0.16225874  0.18599914  0.02682591 -0.20829996 -0.42605753 -0.68143619  0.49385130
  336506818 24216  -0.39830364  0.44023743  0.04773409 -0.03374899 -0.05721219  0.74348057 -0.29660070 -0.01091367
  336572784 65966  -0.25382370 -0.47966866  0.71679019 -0.11130730  0.34593284  0.14481395  0.04616021  0.19116127
  336582831 10047   0.09566562  0.55889033  0.62882223  0.19917896 -0.17556139 -0.21814467  0.27757534 -0.29655195
  336655289 72458  -0.16608479  0.60927571  0.14296228 -0.46268645  0.01465581  0.01894046 -0.05691315 -0.60238637
  336664859 9570    0.06523599  0.02513815 -0.24441832  0.73763605 -0.03246581  0.09275560  0.02398981 -0.61727785
  336729698 64839   0.55419215 -0.46291834  0.23845345 -0.29779190  0.06567747  0.35752634  0.28077658 -0.34937588
  336760301 30603   0.17825944 -0.20763558  0.10817152 -0.06629205 -0.33407681 -0.86372618  0.04522169 -0.22212631
  336851481 91180  -0.28921773  0.00493712  0.60549512  0.40408868 -0.04932120  0.21803610  0.57880318 -0.03783231
  336851850 369    -0.10666003  0.69052638 -0.34081323 -0.06734845 -0.34452823  0.49832662  0.13255691  0.08066614
  336897904 46054  -0.22398645  0.57644778  0.14155377  0.16979584  0.49299242 -0.40181935 -0.16592668  0.36964572
  336935553 37649  -0.08701948 -0.19516998 -0.23613665 -0.49474227  0.41195893  0.09374478  0.57523964  0.38000917
  336942375 6822    0.38768068  0.00307192  0.07908750  0.10935091 -0.28131152  0.60140018 -0.44622033 -0.43766525
  337019769 77394   0.23677200  0.74691455 -0.10555312 -0.29894883  0.33573616 -0.21944184 -0.35101136 -0.03825360
  337065942 46173   0.31479903 -0.10766521  0.75882005 -0.50378018 -0.03964659 -0.10152275  0.21437903 -0.04324747
  337107863 41921   0.22826939  0.27010144 -0.19604164 -0.11506961  0.12595443  0.60874044  0.59399962  0.28982750
  337110042 2179   -0.37641991 -0.17187269  0.11898244 -0.25301315 -0.32301697  0.20111205 -0.71984070  0.29603835
  337158834 48792   0.13085256 -0.85199113  0.04278785 -0.02636386 -0.07807731  0.01101148  0.33944531  0.36472239
  337204850 46016  -0.01108708  0.28750971  0.62164470 -0.16166433 -0.54070559 -0.26546032  0.33551253  0.17098942
  337280026 75176  -0.05197455 -0.01644507 -0.30915555 -0.64120748  0.15897883 -0.67888929 -0.03289127  0.05529234
  337378072 98046   0.16638860 -0.53745371  0.56097546  0.21013867 -0.17903930 -0.25615845  0.30118357  0.36908380
  337417710 39638   0.10017964 -0.37441982 -0.52735824 -0.44986243  0.22567878 -0.54236751  0.10612367  0.11373327
  337442100 24390   0.62554553 -0.21790953 -0.25526163  0.03671238 -0.16487190  0.42090663  0.40746434 -0.35260403
  337458051 15951  -0.04653582 -0.30376773 -0.23243581 -0.20033133 -0.31340484  0.50464504 -0.38411662  0.55764303
  337487833 29782   0.25674529  0.18979093 -0.21506249 -0.01258054 -0.80120464 -0.09455434 -0.30713881 -0.32626288
  337491506 3673    0.74928235  0.28821237  0.13732745  0.25281472  0.40023374  0.02523124  0.00146458 -0.33452902
  337493596 2090   -0.18368670 -0.40049931 -0.32154182  0.70499580 -0.01633401 -0.03522698  0.24894474 -0.37678915
  337637776 144180  0.23354718  0.06990036  0.32981744  0.40202984 -0.35862829 -0.24121556  0.38788257  0.57698356
  337658230 20454  -0.32231796  0.33009297 -0.47247143  0.48896462 -0.09410725  0.37759840 -0.22680692 -0.34922201
  337703269 45039  -0.08952244 -0.11010759 -0.36919151  0.22179000  0.75055381 -0.37762806  0.29700722 -0.01488665
  337767297 64028  -0.66994425  0.36567398  0.47061467 -0.26345063  0.24361828  0.08271041  0.19755715 -0.14612711
  337809240 41943   0.08994918 -0.41997405  0.17500605 -0.17515609  0.27197598  0.04967389 -0.43928548 -0.69628587
  337860585 51345   0.10047663  0.09795984  0.06180150  0.66567894  0.12568867 -0.69010334  0.19623909 -0.05301307
  337881526 20941   0.78735686  0.05139077  0.00516084 -0.41095511  0.27099147 -0.23725283 -0.11362006 -0.25667612
  337939668 58142   0.52771949 -0.22141452 -0.00352120  0.51109866 -0.07514927  0.59012724  0.23808876  0.02587808
  337979677 40009  -0.06028406  0.16306462 -0.08897029  0.33910385  0.01880093  0.15486575 -0.76979334 -0.47953098
  338098544 118867 -0.09709256  0.31152137 -0.11215953 -0.64233101  0.27303454 -0.18746344  0.16098807 -0.57684576
  338123005 24461   0.74946898  0.06984202  0.40679641 -0.20307906 -0.01978880 -0.42224305  0.07263096  0.20673140
  338155181 32176  -0.42546316 -0.09101157 -0.06475542  0.21030081 -0.02562813 -0.83122496  0.23494486  0.12444871
  338158491 3310   -0.14316097  0.34226999 -0.32999798 -0.45911689 -0.12049552  0.07428265  0.06145886  0.72031585
  338264309 105818 -0.10805439  0.19122138 -0.00300886 -0.21716803  0.25519209 -0.00385087 -0.12909730 -0.90707424
  338316169 51860   0.57588575  0.15556762  0.44584074  0.56223462 -0.07946237  0.28886651 -0.07222992 -0.18519527
  338348483 32314  -0.12675404  0.08412793 -0.24563831 -0.14381707  0.08380074  0.91409872 -0.19936008  0.11615037
  338349721 1238    0.18552110  0.73372391  0.30222859 -0.51534804 -0.00252871 -0.04998618  0.10069541  0.24012672
  338362794 13073   0.13181285  0.11991191  0.81646366 -0.15004852 -0.22531080 -0.46186963  0.02899781 -0.11912036
  338466711 103917  0.20683213  0.56190131 -0.30059455 -0.33496677  0.39437176 -0.46621456 -0.19164352  0.17121693
  338511812 45101  -0.02899913  0.07588569  0.11104375 -0.20458560  0.12121813  0.12728931  0.79030164  0.53267377
  338517853 6041    0.77214861  0.08319153  0.22697644  0.05107282  0.28169431  0.50277063 -0.07474759 -0.07086439
  338587157 69304   0.61001742  0.38457549  0.11059256  0.14520429 -0.05609693 -0.66255783  0.06013253  0.03032773
  338630682 43525  -0.40547424  0.30375139  0.70068216 -0.03260896 -0.38141471 -0.03113232  0.10799579  0.30528251
  338687559 56877   0.39876465  0.08361505  0.18333422  0.57714341  0.13513055  0.59065856  0.19922345  0.24588928
  338696289 8730    0.00553765 -0.23931313 -0.25103433 -0.21199523  0.12873008 -0.16647710  0.31429010  0.83166942
  338755864 59575   0.08766648  0.14901613 -0.96258863 -0.02861049  0.14777728  0.08659773 -0.06049698  0.09857062
  338792567 36703   0.40268603 -0.05400581  0.06070949 -0.18411444  0.62188929 -0.10030016  0.59478722 -0.21625290
  338852389 59822  -0.43635082  0.62034946  0.06630783  0.15375955  0.33501948  0.08130657 -0.12975942 -0.51092021
  338870880 18491  -0.30246796 -0.37190557  0.07779678 -0.03049140  0.67288574 -0.04724701 -0.43037875  0.35069067
  338872925 2045   -0.09010630  0.20157794  0.24136389 -0.00628522 -0.18806076  0.52342559 -0.74147903 -0.18389891
  338913075 40150  -0.02751038  0.53247389  0.36763059  0.46793274  0.03041858  0.34966427  0.47657371  0.10624755
  339016378 103303 -0.48484579  0.36683535 -0.29488268 -0.60567314  0.13357328  0.23391862  0.24966811 -0.20412430
  339053526 37148   0.43390740 -0.33021611 -0.36085481 -0.05982244 -0.26059379  0.65345202  0.27158712 -0.01478300
  339085864 32338   0.28271954 -0.61833888  0.06251000 -0.16270173 -0.57278177 -0.28750822 -0.30979540 -0.02518350
  339188929 103065 -0.05713155  0.19413413 -0.06781736  0.63833766 -0.02883816 -0.15844652 -0.61844793  0.37223511
  339222229 33300  -0.07388566  0.12321998  0.38207716  0.47391682 -0.41261386  0.26340364  0.08219326 -0.60198856
  339234837 12608   0.49654351  0.47914183 -0.40154131 -0.16040868 -0.44368837  0.35613492 -0.01936509  0.11329084
  339313103 78266  -0.79066170  0.17001632  0.37895243 -0.37175803  0.18353897  0.14504614  0.09187180 -0.03121193
  339337400 24297   0.43757379  0.34337856  0.74864611  0.05855911  0.04575669  0.27012629 -0.20578158  0.09649989
  339383573 46173  -0.03916629  0.04695877  0.33089913 -0.08552407 -0.46885070 -0.79134356  0.10249804  0.15133014
  339419843 36270   0.17642107  0.04129581  0.15477452  0.11630610  0.15437264 -0.01834797  0.84795214 -0.43185370
  339438464 18621   0.48359635  0.34366380 -0.41081513  0.00514942  0.01447850  0.26444137  0.30225137  0.56368380
  339522253 83789   0.02562098 -0.31291407 -0.08059577  0.39319822  0.20960497 -0.49890738 -0.38939265  0.54392865
  339526265 4012   -0.40326111 -0.35812386 -0.64509280  0.21123529 -0.38849861  0.30937478 -0.03281960 -0.02533098
  339604889 78624   0.31567197  0.39866917 -0.12148444  0.44111264 -0.50856720 -0.36295150 -0.13080999 -0.35297256
  339658744 53855  -0.00239554  0.11166837 -0.00839836  0.14899054 -0.86626562  0.05642675 -0.45717643 -0.05143273
  339733695 74951  -0.18904529  0.54280368 -0.17398606 -0.76886822  0.00449282  0.13365160 -0.08897959 -0.14965379
  339776896 43201   0.19482576  0.58666002  0.25485588  0.11065733 -0.17631754 -0.29854676  0.41482967  0.49837203
  339790665 13769   0.29284203  0.43504824  0.44745939  0.28086533  0.31840643  0.08316405 -0.35310881 -0.46139635
  339827184 36519   0.19604653  0.16280352  0.71993805 -0.16397548 -0.00117398  0.48314575 -0.38063822 -0.10744936
  339833758 6574    0.40913505 -0.05531452 -0.59655592 -0.04924253 -0.15367748  0.50672599 -0.16183240 -0.40579218
  339916154 82396   0.55422123  0.46089272 -0.09621501  0.27439907 -0.11750097 -0.03984557 -0.04154975  0.61542182
  339955411 39257  -0.40522398  0.28428830 -0.09595714  0.05232109  0.21930337  0.65014820  0.46868307  0.22929882
  339959590 4179    0.00904346 -0.05314895 -0.67151900 -0.41717513 -0.47198382  0.37537471  0.01618407 -0.09046397
  339972888 13298   0.63284468  0.21170207  0.11613487  0.30081379 -0.33880537 -0.00710938 -0.03502123 -0.57848724
  340036767 63879  -0.11123675 -0.65154072  0.01480423  0.36089007 -0.36079842 -0.13593001  0.53280538  0.01123483
  340135117 98350  -0.33892476 -0.00585904 -0.25119018  0.27837671 -0.31980495 -0.52015171 -0.60774902 -0.04810094
  340191808 56691   0.35043168 -0.28489679  0.02558834 -0.65322639  0.20914742 -0.17771539 -0.06091792 -0.53817802
  340215577 23769   0.42865939  0.63894113 -0.52103336 -0.03857156 -0.25310059  0.18218615 -0.01784781 -0.19357578
  340237905 22328  -0.01996920 -0.24936060 -0.09680468  0.35344263 -0.47019796 -0.35062405  0.51537058 -0.43988351
  340315948 78043  -0.27726246 -0.25413159 -0.38686962 -0.12536365  0.22024450  0.65946335  0.44800713 -0.09512403
  340319259 3311    0.59601395 -0.32273651  0.22256099  0.08132900  0.30773968 -0.24008960  0.04656759 -0.57440877
  340330707 11448   0.36943857 -0.23502004 -0.81769489  0.04767401 -0.31395132  0.18218328 -0.06077534 -0.04396758
  340332783 2076   -0.31187999  0.34714347 -0.03276669  0.26124817 -0.46123407 -0.09573659  0.01004630 -0.70063880
  340488569 155786 -0.25790717 -0.25415625  0.03260249 -0.45007473  0.14759458  0.68717579  0.18768151 -0.36883496
  340584377 95808  -0.44186615  0.11592475 -0.54205229 -0.35044793  0.29306921 -0.35582701 -0.29531836  0.27379913
  340609999 25622   0.32541683 -0.41443789 -0.32000263 -0.27996431 -0.17178145  0.35894716  0.20770031  0.58315699
  340610940 941    -0.10105728 -0.29109810 -0.16213419 -0.34513738 -0.61360061 -0.39578773  0.22155343 -0.42119172
  340655905 44965   0.45101951  0.46399527 -0.37325947 -0.34329859  0.24699870  0.18703920  0.23301445 -0.41692384
  340705560 49655   0.44198926  0.09159675  0.15065038 -0.44702577  0.61444437 -0.04308151 -0.44052813  0.01627916
  340766479 60919  -0.30918676  0.42384609 -0.73778351 -0.17263285  0.04110130  0.27034888 -0.26563241  0.07275314
  340799401 32922   0.34459483  0.51531641  0.02706887 -0.12332323 -0.56913761 -0.43910344 -0.17214089 -0.23108467
  340829524 30123  -0.36857026  0.02954548  0.36188383  0.23758065 -0.15000677 -0.08119593 -0.66558421  0.45142154
  340890547 61023   0.56500185  0.45116004 -0.38255976 -0.37936416  0.17798262 -0.37801303  0.01659417 -0.11005161
  340892505 1958   -0.27705481 -0.24049129 -0.27528282 -0.69272300 -0.39557172 -0.02786312 -0.01525221  0.39022150
  340996617 104112  0.46187553  0.23067965  0.33633351  0.07830980 -0.30169528  0.25375795  0.36151955  0.57279639
  341006245 9628    0.08548564 -0.26226359 -0.17923234  0.05204024  0.70911296  0.09960255 -0.18914037  0.58355947
  341011887 5642   -0.80090235  0.10671283  0.15407587  0.23711287  0.02422457  0.35052499 -0.24831410  0.28651601
  341036934 25047   0.03329023 -0.03040515 -0.75110500 -0.37949380  0.24713987  0.34833041 -0.06170692  0.32182773
  341088524 51590   0.03052096 -0.21947107  0.12139236 -0.11024416  0.05028844 -0.60524667 -0.27162480  0.69381449
  341180449 91925  -0.42367173  0.34137703 -0.37174444 -0.21628693 -0.09856676 -0.56175204 -0.18654976 -0.39863323
  341259656 79207   0.78940025 -0.31422378 -0.08208135  0.10338436 -0.33787507 -0.17814690 -0.08531249  0.32788851
  341270190 10534   0.04829886  0.08052332 -0.63550606  0.54625420  0.33688152  0.05629518  0.39983792  0.11132358
  341339363 69173  -0.06944593  0.41897653  0.20800417  0.41328694 -0.43048585  0.55337702 -0.11374218  0.31793494
  341356939 17576   0.01676172  0.29773956  0.04459442 -0.25348023 -0.44634062 -0.21605940  0.77286091 -0.04017094
  341433959 77020  -0.19837122  0.12501802 -0.12558140  0.67846370 -0.28568051 -0.43406929 -0.29460813 -0.33483162
  341464368 30409   0.33408005  0.31395935 -0.62310672  0.29942758 -0.12514717  0.45023283 -0.02497669  0.30480474
  341473591 9223    0.10202931  0.67900780  0.19818134 -0.01247617 -0.05830105  0.00653410  0.58448453 -0.37953005
  341549581 75990   0.40376856 -0.31677875 -0.06045944 -0.05395009 -0.57708122 -0.41849090  0.41213010  0.22813949
  341551224 1643    0.27438637 -0.05286427 -0.63449132  0.16706278 -0.35278722  0.32691735  0.02052263 -0.50958153
  341585725 34501  -0.08271948  0.66142188 -0.00380782 -0.23817387 -0.15215868  0.08430300 -0.68242318 -0.05455851
  341627162 41437  -0.39936090  0.38259895  0.04894545  0.24744900 -0.19225764  0.57652254  0.42386085  0.28548728
  341718868 91706   0.40256717 -0.09830899  0.66880509  0.04292541 -0.59446494  0.12520848 -0.00677638 -0.10010257
  341771298 52430   0.04160262  0.15861902  0.16577692 -0.10301949  0.71211749 -0.07694102 -0.61662155  0.20435472
  341813550 42252  -0.51040488 -0.24790644 -0.77740382 -0.18420213  0.07716585  0.01965008 -0.18069894  0.02737372
  341854275 40725   0.31879765 -0.10733106 -0.16317662  0.04808220 -0.00323680  0.66483202  0.06784266  0.64132275
  341890835 36560  -0.15312414 -0.71731415  0.28226680  0.46368612 -0.16763290 -0.10254353 -0.33289189  0.13379491
  341971502 80667  -0.17223685  0.27160792 -0.63612677  0.61340858  0.26393018 -0.15143873 -0.02636671 -0.14949319
  341972143 641     0.79159652  0.09955879 -0.21588634 -0.10042690 -0.11473512  0.02409376  0.22674445 -0.49154127
  342043809 71666  -0.40005654 -0.14546823  0.15268978  0.26333607 -0.36001725  0.35326979  0.51311497 -0.45654656
  342074724 30915   0.07075559  0.27168732 -0.25143599  0.08062295 -0.64578715  0.47139103 -0.37890289  0.26199539
  342087649 12925   0.14248574 -0.39492180  0.33709469  0.30971633  0.44413598  0.53242326 -0.35334560  0.09269917
  342115876 28227   0.25443739  0.10238200  0.46602510  0.20348100 -0.05234368 -0.56612538 -0.41588201 -0.41231054
  342190240 74364  -0.43602914  0.44519787 -0.28734428 -0.14400853  0.16942011  0.14210718 -0.67131367 -0.09387533
  342234945 44705   0.58038195  0.15280172 -0.04568784 -0.65304401  0.35825297  0.13706961  0.03843990 -0.25028718
  342245542 10597  -0.50637859 -0.32557858 -0.21774847 -0.45443531  0.03082295  0.06970721  0.12331475  0.60219415
  342332424 86882   0.65061267  0.03259000 -0.34898892  0.09496226 -0.17111056 -0.33998517  0.13761564  0.53011616
  342337780 5356   -0.19322964 -0.06478191  0.49306054  0.27906793  0.41872637 -0.62202989  0.18274756  0.20451986
  342411733 73953  -0.20444947 -0.36039753 -0.53584839  0.08451009 -0.04333587 -0.53403292 -0.33911665 -0.36327583
  342463602 51869  -0.25893332 -0.43329471  0.20127103  0.40185355  0.22305638  0.29607106  0.23834146 -0.59075719
  342503673 40071  -0.07951821 -0.02389403  0.15929499 -0.66355879 -0.51318693 -0.00222702  0.29553010 -0.42037715
  342514336 10663   0.22435374  0.72223393  0.22094631  0.42093938 -0.30255850  0.19405788  0.04156721 -0.26666153
  342572161 57825   0.38040246 -0.14714848 -0.27602003  0.17356335 -0.07207231 -0.68178257 -0.17735560 -0.47524004
  342588695 16534  -0.13395309 -0.17258970 -0.09022097  0.41543223  0.57395951 -0.09677098 -0.16881730  0.63580829
  342617836 29141  -0.61934452  0.39239887  0.20030269  0.01810132 -0.11154966 -0.23486199 -0.58712688 -0.09831185
  342662227 44391   0.35313708 -0.36354624  0.77850158  0.06512260 -0.09741056  0.02699015 -0.34744751  0.04342352
  342749536 87309  -0.39712812  0.01106566  0.19805766  0.35957601 -0.30141244  0.70180883  0.25486285  0.15907513
  342759371 9835   -0.38513601 -0.22712153 -0.04918133  0.47280435  0.35111314 -0.44929962  0.40092730  0.29703539
  342827450 68079  -0.40736253 -0.36052719 -0.40304163 -0.27163066 -0.07732243 -0.37294062 -0.33483337 -0.45899160
  342899921 72471   0.49996182 -0.23532143 -0.41050655  0.13657518 -0.59117530 -0.25153060  0.28466697  0.11705743
  342935175 35254   0.09906003  0.43475406 -0.52855756  0.26696437  0.29643255  0.17075659  0.27125350 -0.50982784
  343000705 65530   0.23364952 -0.41424189  0.08161777  0.12834049 -0.11726752 -0.77086037  0.22467440  0.30368217
  343023424 22719   0.22842262 -0.17843751 -0.14563871  0.70451131 -0.11608581 -0.01454191 -0.27515002 -0.55591495
  343062786 39362  -0.67456415  0.01409024  0.15921031  0.19247954  0.50318062 -0.28600200  0.24289536 -0.29729168
  343117872 55086   0.43936315  0.20376313  0.61564404  0.13381543  0.08323464  0.19083856  0.54475029 -0.16857110
  343174609 56737  -0.39687743 -0.28505087 -0.11206477  0.32183063  0.24205207 -0.26561199 -0.62716563 -0.35017879
  343280898 106289  0.25046892 -0.49623662 -0.13900863  0.40988575 -0.64823303 -0.24941777  0.09671381  0.10916025
  343303065 22167  -0.15300556 -0.34080560  0.57497114 -0.24206447  0.18497715 -0.55562209  0.35560298 -0.04321896
  343307273 4208   -0.26728461  0.49117066 -0.08063006  0.54849665 -0.00960357 -0.21312226  0.49515041 -0.29878634
  343356078 48805   0.29582203 -0.62866999 -0.06846267 -0.11066706  0.54327010  0.11432809  0.13109867 -0.41824496
  343397495 41417   0.10665795  0.43636877 -0.14600213  0.65377864  0.35785423  0.14352811 -0.31071186 -0.32289537
  343419342 21847   0.14323844 -0.05301965  0.18006988  0.30000841 -0.50230055 -0.38119631  0.36062644 -0.57146614
  343500893 81551  -0.15539078  0.51768245  0.37020279 -0.52425397  0.34495858 -0.16283066  0.10636851 -0.37301711
  343547820 46927  -0.04570402  0.43032901  0.45407111 -0.14188568  0.23717234  0.38904020 -0.43167707 -0.43871161
  343555529 7709    0.20093334  0.64932986 -0.23381245 -0.36647308 -0.37770549 -0.25584075  0.29646250 -0.23026032
  343659066 103537  0.15971364 -0.46289712  0.41113990 -0.64095857 -0.27000105  0.21224500  0.24682870 -0.03848372
  343696970 37904  -0.27137873 -0.19312175  0.02892274 -0.06337722 -0.52508428 -0.43659945 -0.62438116 -0.16739167
  343793221 96251  -0.16942290  0.08022875  0.59156621 -0.40372782  0.18931808 -0.05925486  0.56373193 -0.30784141
  343795376 2155    0.07789722  0.24681791 -0.32354555 -0.52977699  0.13738563  0.16686505  0.27575642  0.65184906
  343875261 79885  -0.04672047  0.37571256  0.01987951  0.18797843  0.86115047 -0.09743524 -0.26360680 -0.01907577
  343888734 13473   0.86676413 -0.05700336  0.24816855 -0.06625080  0.09704071  0.39171178 -0.08409025 -0.09781400
  343948749 60015   0.43986944  0.06691248  0.71559762 -0.02205446  0.01945519 -0.12421760  0.47600137  0.21699177
  343971216 22467  -0.01044680 -0.05097127 -0.02714670  0.59477214 -0.43651594 -0.06123810  0.34791297 -0.57224317
  343977961 6745   -0.18974983 -0.66976920  0.15113855  0.32122974  0.59789479 -0.17310952  0.00729153 -0.04329635
  344073835 95874   0.21173390 -0.51952225  0.01458360  0.08184569 -0.59423150 -0.22212398 -0.35212044  0.38976281
  344129776 55941  -0.36656127  0.39656847  0.04443558 -0.06385835 -0.27469988 -0.45320537 -0.26929290  0.59071150
  344139303 9527   -0.46940727  0.25754243  0.32320939  0.42379049  0.08727106 -0.20373105  0.52855264 -0.31745166
  344193401 54098  -0.00927639 -0.03780940  0.33693703 -0.65510419  0.51406768 -0.10435283  0.34953236  0.24180235
  344269279 75878  -0.50250890  0.40946820 -0.32579814 -0.24708786  0.15198400  0.60972786 -0.09478444 -0.09366149
  344280801 11522   0.15456268 -0.29387861 -0.20719903  0.22985089  0.68351132  0.21142391 -0.34356205  0.40504345
  344360151 79350  -0.69620585  0.10565987  0.11656702  0.14293802  0.35929447  0.43226592  0.21596487 -0.32791322
  344446543 86392   0.31136190  0.14187217  0.65287018  0.61819926 -0.12575198  0.23464433  0.00381888  0.06025078
  344457281 10738  -0.13396664  0.50878103 -0.00795513 -0.24848522 -0.10731855  0.29962821  0.17251787  0.72823750
  344460181 2900   -0.56629754 -0.50321296 -0.08312625  0.24584600  0.27867185 -0.02712256  0.12062080  0.51554881
  344567331 107150 -0.17773761  0.40655445 -0.10819244 -0.08763571  0.72632619  0.04674061 -0.50180921 -0.04680053
  344609011 41680  -0.05888098 -0.03754886  0.73529112 -0.54374153 -0.05360229  0.03777655 -0.17980579  0.34954948
  344645015 36004   0.05758371 -0.47012112  0.15940222 -0.22704008  0.38387469 -0.49011416  0.16371129 -0.53323628
  344670150 25135  -0.01166211  0.23798397  0.62452770 -0.38136990 -0.18629406  0.41222960 -0.44343583 -0.08047194
  344722581 52431   0.55033551  0.73051511 -0.15913823  0.33293190 -0.09650651  0.00569904 -0.10267235  0.08615268
  344779942 57361   0.27945499 -0.08728197 -0.19604945 -0.27400287  0.09143173 -0.41178687 -0.39151930 -0.68524321
  344799857 19915  -0.09579791 -0.10869988 -0.19711178  0.41950866  0.48342500  0.61187203 -0.27746346 -0.28123557
  344836140 36283  -0.28584569  0.11677834  0.11332224  0.48014563  0.06095143  0.43684513  0.14046429  0.66857636
  344866974 30834  -0.09879428  0.28685847  0.44467615 -0.21413037  0.01007381 -0.54464094 -0.42678411  0.43067772
  344871477 4503   -0.74503740  0.19026351 -0.19474403  0.11798212 -0.27728311 -0.37737684  0.31390322 -0.19758447
  344979946 108469 -0.22846250  0.41125531 -0.48318410 -0.47719771  0.48133026  0.24028732 -0.14462509  0.08459425
  345047776 67830   0.13939359  0.03830646 -0.89412848 -0.14345396  0.11472774 -0.18729241  0.20377065 -0.26323732
  345131878 84102   0.00123989 -0.49532283  0.28128387 -0.03826569  0.19623655  0.08695201  0.35148966 -0.71024957
  345156437 24559   0.26961262 -0.74192306 -0.05999221 -0.23659772 -0.33713028 -0.29518089 -0.18987343  0.28362151
  345171324 14887  -0.33258783 -0.00058017  0.14569152  0.13625997  0.28430703 -0.78998139  0.32721924  0.19395539
  345220024 48700  -0.47140452 -0.58737540  0.55028838  0.09313554 -0.01206680 -0.16678111  0.15588731  0.26270515
  345273649 53625   0.37169069  0.03669573  0.25608440 -0.39271536 -0.27571862  0.44061299  0.01757171  0.60846163
  345315409 41760  -0.13534675  0.28129649  0.39567202  0.35974472  0.43803902  0.63788734 -0.02326896 -0.13138128
  345354328 38919  -0.36488746  0.25035586 -0.39209778  0.17026631  0.30204574 -0.10893953 -0.15552639  0.70296507
  345419956 65628   0.13661405 -0.24284825 -0.18687695  0.62930562 -0.08222404 -0.45017099  0.47947424  0.22825972
  345467604 47648   0.30738859 -0.18514728  0.08776475 -0.58113435 -0.46909403  0.03257574  0.37124970  0.40850487
  345514862 47258  -0.48786478 -0.22197266 -0.23632819 -0.35155781 -0.17562276 -0.66480520 -0.17729752 -0.17037744
  345535312 20450   0.71135365  0.01691578 -0.21020570 -0.00114522 -0.25021561 -0.18454740 -0.22999380 -0.54766719
  345607553 72241   0.42770728 -0.29369409 -0.20052659 -0.13060033 -0.32768181 -0.17890231 -0.30864274  0.66249616
  345631008 23455   0.08218972  0.24518978 -0.03616147 -0.14593299  0.12594094  0.88717639 -0.26382048  0.19488052
